COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,O_PER,O_DEPENDENCY_PER,O_A0A14_A15A65_PER,O_A65UP_A15A64_PER,O_A65_A0A14_PER,INFO_TIME
65000,新北市,65000070,樹林區,65000070-031,光興里,4.53,34.75,33.33,1.42,4.26,"109Y12M"
65000,新北市,65000070,樹林區,65000070-032,金寮里,2.06,40.58,37.68,2.9,7.69,"109Y12M"
65000,新北市,65000070,樹林區,65000070-033,彭興里,7.89,30.41,27.95,2.47,8.82,"109Y12M"
65000,新北市,65000070,樹林區,65000070-034,文林里,1.94,38.67,34.67,4.0,11.54,"109Y12M"
65000,新北市,65000070,樹林區,65000070-035,山佳里,8.81,34.43,25.82,8.61,33.33,"109Y12M"
65000,新北市,65000070,樹林區,65000070-036,中山里,7.89,39.05,30.48,8.57,28.13,"109Y12M"
65000,新北市,65000070,樹林區,65000070-037,育英里,0.58,46.15,30.77,15.38,50.0,"109Y12M"
65000,新北市,65000070,樹林區,65000070-038,中華里,4.82,18.49,15.75,2.74,17.39,"109Y12M"
65000,新北市,65000070,樹林區,65000070-039,太順里,6.57,37.68,27.54,10.14,36.84,"109Y12M"
65000,新北市,65000070,樹林區,65000070-040,圳民里,1.96,28.89,20.0,8.89,44.44,"109Y12M"
65000,新北市,65000070,樹林區,65000070-041,圳生里,0.86,27.27,27.27,0,0,"109Y12M"
65000,新北市,65000070,樹林區,65000070-042,三龍里,2.78,48.78,48.78,0,0,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-001,東鶯里,1.08,0,0,0,0,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-002,西鶯里,1.34,10.71,7.14,3.57,50.0,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-003,南鶯里,2.35,13.71,12.1,1.61,13.33,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-004,北鶯里,2.11,29.73,22.97,6.76,29.41,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-005,中鶯里,2.56,26.09,13.04,13.04,100.0,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-006,建德里,2.43,50.0,40.0,10.0,25.0,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-007,同慶里,1.74,30.43,26.09,4.35,16.67,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-008,永昌里,4.17,39.85,38.72,1.13,2.91,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-009,南靖里,6.2,36.9,21.43,15.48,72.22,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-010,尖山里,2.56,26.63,25.0,1.63,6.52,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-011,二橋里,2.7,42.77,39.76,3.01,7.58,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-012,二甲里,7.95,65.96,44.68,21.28,47.62,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-013,東湖里,3.3,50.0,50.0,0,0,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-014,大湖里,4.43,34.1,27.75,6.36,22.92,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-015,鳳鳴里,2.49,37.5,31.73,5.77,18.18,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-016,鳳福里,2.46,15.91,13.64,2.27,16.67,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-017,永吉里,3.03,35.04,33.33,1.71,5.13,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-018,中湖里,4.93,34.7,27.85,6.85,24.59,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-019,鳳祥里,2.49,47.44,41.03,6.41,15.63,"109Y12M"
65000,新北市,65000080,鶯歌區,65000080-020,建國里,5.42,34.87,33.88,0.99,2.91,"109Y12M"
65000,新北市,65000090,三峽區,65000090-002,秀川里,2.02,40.0,40.0,0,0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-003,八張里,2.39,39.73,36.99,2.74,7.41,"109Y12M"
65000,新北市,65000090,三峽區,65000090-004,中埔里,3.34,34.07,27.47,6.59,24.0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-005,弘道里,1.99,20.0,20.0,0,0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-006,永F里,1.7,40.0,37.89,2.11,5.56,"109Y12M"
65000,新北市,65000090,三峽區,65000090-007,礁溪里,2.33,21.49,18.18,3.31,18.18,"109Y12M"
65000,新北市,65000090,三峽區,65000090-008,鳶山里,3.35,41.11,34.39,6.72,19.54,"109Y12M"
65000,新北市,65000090,三峽區,65000090-009,龍埔里,3.06,37.77,33.05,4.72,14.29,"109Y12M"
65000,新北市,65000090,三峽區,65000090-010,大埔里,2.52,29.76,27.38,2.38,8.7,"109Y12M"
65000,新北市,65000090,三峽區,65000090-011,嘉添里,0.33,33.33,0,33.33,0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-012,添福里,3.25,35.71,28.57,7.14,25.0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-013,金圳里,0.19,0,0,0,0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-014,五寮里,0.45,33.33,33.33,0,0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-015,插角里,0.72,25.0,0,25.0,0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-016,有木里,1.62,33.33,33.33,0,0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-017,溪北里,3.3,42.11,35.09,7.02,20.0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-018,溪南里,0.5,33.33,33.33,0,0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-019,溪東里,3.53,50.67,46.67,4.0,8.57,"109Y12M"
65000,新北市,65000090,三峽區,65000090-020,成福里,0.71,75.0,50.0,25.0,50.0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-021,安坑里,0.68,42.86,28.57,14.29,50.0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-022,竹崙里,1.87,25.81,22.58,3.23,14.29,"109Y12M"
65000,新北市,65000090,三峽區,65000090-023,介壽里,2.74,27.63,25.66,1.97,7.69,"109Y12M"
65000,新北市,65000090,三峽區,65000090-024,安溪里,2.31,41.41,39.06,2.34,6.0,"109Y12M"
65000,新北市,65000090,三峽區,65000090-025,中正里,2.16,63.01,57.53,5.48,9.52,"109Y12M"
65000,新北市,65000090,三峽區,65000090-026,二鬮里,3.55,30.39,26.47,3.92,14.81,"109Y12M"
65000,新北市,65000090,三峽區,65000090-027,龍學里,0.83,36.89,32.04,4.85,15.15,"109Y12M"
65000,新北市,65000090,三峽區,65000090-028,龍恩里,8.64,39.13,28.78,10.35,35.97,"109Y12M"
65000,新北市,65000100,淡水區,65000100-001,中和里,0.16,0,0,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-002,屯山里,2.4,17.39,8.7,8.7,100.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-003,賢孝里,1.04,41.67,16.67,25.0,150.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-004,興仁里,1.21,42.86,35.71,7.14,20.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-005,蕃薯里,4.25,30.56,22.22,8.33,37.5,"109Y12M"
65000,新北市,65000100,淡水區,65000100-006,義山里,6.25,39.02,32.52,6.5,20.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-007,忠山里,0.44,33.33,0,33.33,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-008,崁頂里,1.28,34.54,30.93,3.61,11.67,"109Y12M"
65000,新北市,65000100,淡水區,65000100-009,埤島里,1.9,33.33,29.63,3.7,12.5,"109Y12M"
65000,新北市,65000100,淡水區,65000100-010,新興里,1.51,34.09,26.14,7.95,30.43,"109Y12M"
65000,新北市,65000100,淡水區,65000100-011,水碓里,1.0,46.34,34.15,12.2,35.71,"109Y12M"
65000,新北市,65000100,淡水區,65000100-012,北投里,0.7,35.0,26.67,8.33,31.25,"109Y12M"
65000,新北市,65000100,淡水區,65000100-013,水源里,0.36,14.29,0,14.29,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-014,忠寮里,0.58,75.0,50.0,25.0,50.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-015,樹興里,0.94,75.0,62.5,12.5,20.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-016,坪頂里,1.72,41.18,29.41,11.76,40.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-017,福德里,0.79,18.75,14.58,4.17,28.57,"109Y12M"
65000,新北市,65000100,淡水區,65000100-018,竹圍里,0.58,37.04,14.81,22.22,150.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-019,民生里,0.73,25.58,13.95,11.63,83.33,"109Y12M"
65000,新北市,65000100,淡水區,65000100-020,八勢里,0.64,44.83,34.48,10.34,30.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-021,竿蓁里,0.81,27.78,18.06,9.72,53.85,"109Y12M"
65000,新北市,65000100,淡水區,65000100-022,鄧公里,0.95,45.24,38.1,7.14,18.75,"109Y12M"
65000,新北市,65000100,淡水區,65000100-023,中興里,0.88,54.17,41.67,12.5,30.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-024,長庚里,0.75,10.0,10.0,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-025,清文里,0.82,66.67,66.67,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-026,草東里,0.26,0,0,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-027,協元里,0.79,71.43,71.43,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-028,永吉里,0.54,66.67,66.67,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-029,民安里,0.54,300.0,200.0,100.0,50.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-030,新生里,0.68,0,0,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-031,文化里,1.44,17.39,13.04,4.35,33.33,"109Y12M"
65000,新北市,65000100,淡水區,65000100-032,油車里,1.5,39.34,34.43,4.92,14.29,"109Y12M"
65000,新北市,65000100,淡水區,65000100-033,沙崙里,2.41,44.3,39.24,5.06,12.9,"109Y12M"
65000,新北市,65000100,淡水區,65000100-034,新義里,1.26,37.5,37.5,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-035,新春里,0.86,45.61,33.33,12.28,36.84,"109Y12M"
65000,新北市,65000100,淡水區,65000100-036,新民里,1.42,18.64,15.25,3.39,22.22,"109Y12M"
65000,新北市,65000100,淡水區,65000100-037,正德里,2.61,39.78,30.11,9.68,32.14,"109Y12M"
65000,新北市,65000100,淡水區,65000100-038,北新里,1.02,25.0,20.83,4.17,20.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-039,民權里,0.55,52.94,35.29,17.65,50.0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-040,幸福里,0.83,36.0,36.0,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-041,學府里,1.01,63.33,63.33,0,0,"109Y12M"
65000,新北市,65000100,淡水區,65000100-042,大庄里,1.5,39.81,32.41,7.41,22.86,"109Y12M"
65000,新北市,65000110,汐止區,65000110-001,義民里,0.8,37.5,25.0,12.5,50.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-002,禮門里,0.62,40.0,40.0,0,0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-003,智慧里,0.84,32.26,19.35,12.9,66.67,"109Y12M"
65000,新北市,65000110,汐止區,65000110-005,橋東里,0.83,38.1,38.1,0,0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-006,秀峰里,1.72,29.87,23.38,6.49,27.78,"109Y12M"
65000,新北市,65000110,汐止區,65000110-007,新昌里,1.12,33.33,29.17,4.17,14.29,"109Y12M"
65000,新北市,65000110,汐止區,65000110-008,復興里,0.58,59.26,44.44,14.81,33.33,"109Y12M"
65000,新北市,65000110,汐止區,65000110-009,茄苳里,1.96,23.38,22.08,1.3,5.88,"109Y12M"
65000,新北市,65000110,汐止區,65000110-010,長安里,2.21,54.17,41.67,12.5,30.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-011,保安里,1.42,14.29,14.29,0,0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-012,保長里,2.08,28.75,25.0,3.75,15.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-013,鄉長里,1.02,20.0,15.0,5.0,33.33,"109Y12M"
65000,新北市,65000110,汐止區,65000110-014,江北里,1.94,35.56,33.33,2.22,6.67,"109Y12M"
65000,新北市,65000110,汐止區,65000110-015,拱北里,3.04,42.48,31.86,10.62,33.33,"109Y12M"
65000,新北市,65000110,汐止區,65000110-016,烘內里,1.86,25.0,20.83,4.17,20.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-017,八連里,1.55,23.08,15.38,7.69,50.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-018,樟樹里,3.01,29.41,9.8,19.61,200.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-019,北峰里,1.94,43.94,33.33,10.61,31.82,"109Y12M"
65000,新北市,65000110,汐止區,65000110-020,北山里,1.15,17.86,12.5,5.36,42.86,"109Y12M"
65000,新北市,65000110,汐止區,65000110-021,白雲里,0.71,37.5,33.33,4.17,12.5,"109Y12M"
65000,新北市,65000110,汐止區,65000110-022,橫科里,1.21,32.56,16.28,16.28,100.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-023,東山里,2.35,50.0,50.0,0,0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-024,福山里,0.85,52.38,19.05,33.33,175.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-025,宜興里,0.66,42.86,21.43,21.43,100.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-026,中興里,1.54,37.08,24.72,12.36,50.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-027,湖光里,0.76,30.56,19.44,11.11,57.14,"109Y12M"
65000,新北市,65000110,汐止區,65000110-028,仁德里,0.65,20.0,20.0,0,0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-029,厚德里,12.57,28.92,19.14,9.77,51.05,"109Y12M"
65000,新北市,65000110,汐止區,65000110-030,忠孝里,5.44,30.86,21.43,9.43,44.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-031,自強里,1.06,30.0,24.0,6.0,25.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-032,文化里,1.39,39.58,22.92,16.67,72.73,"109Y12M"
65000,新北市,65000110,汐止區,65000110-033,金龍里,1.53,33.87,24.19,9.68,40.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-034,福德里,2.63,40.32,30.65,9.68,31.58,"109Y12M"
65000,新北市,65000110,汐止區,65000110-035,興福里,1.54,22.5,7.5,15.0,200.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-036,康福里,1.27,24.07,11.11,12.96,116.67,"109Y12M"
65000,新北市,65000110,汐止區,65000110-037,忠山里,0.09,0,0,0,0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-038,環河里,2.28,26.09,17.39,8.7,50.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-039,東勢里,0.78,28.57,14.29,14.29,100.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-040,山光里,16.29,41.12,23.37,17.75,75.95,"109Y12M"
65000,新北市,65000110,汐止區,65000110-041,大同里,1.81,15.22,13.04,2.17,16.67,"109Y12M"
65000,新北市,65000110,汐止區,65000110-042,崇德里,0.84,55.17,41.38,13.79,33.33,"109Y12M"
65000,新北市,65000110,汐止區,65000110-043,湖興里,1.87,37.78,30.0,7.78,25.93,"109Y12M"
65000,新北市,65000110,汐止區,65000110-045,福安里,1.2,30.3,25.76,4.55,17.65,"109Y12M"
65000,新北市,65000110,汐止區,65000110-046,秀山里,1.59,16.92,12.31,4.62,37.5,"109Y12M"
65000,新北市,65000110,汐止區,65000110-047,建成里,1.41,26.23,21.31,4.92,23.08,"109Y12M"
65000,新北市,65000110,汐止區,65000110-048,城中里,1.16,44.74,31.58,13.16,41.67,"109Y12M"
65000,新北市,65000110,汐止區,65000110-049,湖蓮里,0.74,40.0,33.33,6.67,20.0,"109Y12M"
65000,新北市,65000110,汐止區,65000110-050,保新里,3.51,23.53,11.76,11.76,100.0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-001,龍潭里,0.87,16.67,16.67,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-002,龍興里,1.12,66.67,66.67,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-003,龍鎮里,1.13,50.0,30.0,20.0,66.67,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-004,龍川里,0.76,55.56,55.56,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-005,龍山里,3.86,26.67,15.56,11.11,71.43,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-006,龍安里,4.53,47.62,14.29,33.33,233.33,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-007,爪𤩎里,0.93,40.74,40.74,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-008,柑坪里,0.99,9.09,9.09,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-009,東和里,0.91,70.0,50.0,20.0,40.0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-010,上天里,1.1,77.78,33.33,44.44,133.33,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-011,吉慶里,1.19,22.22,22.22,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-012,吉安里,1.88,23.53,15.69,7.84,50.0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-013,傑魚里,0.96,23.53,17.65,5.88,33.33,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-014,猴硐里,3.73,28.57,21.43,7.14,33.33,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-015,光復里,0.75,0,0,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-016,弓橋里,0.36,0,0,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-018,基山里,0.44,0,0,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-019,永慶里,0.22,0,0,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-020,崇文里,0.95,0,0,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-023,新山里,1.36,66.67,66.67,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-024,瓜山里,0.57,0,0,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-026,石山里,5.25,50.0,41.67,8.33,20.0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-027,梫s里,1.56,66.67,33.33,33.33,100.0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-028,晙}里,5.19,52.94,35.29,17.65,50.0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-029,海濱里,9.41,38.46,12.09,26.37,218.18,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-030,瑞濱里,13.15,34.11,16.36,17.76,108.57,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-031,深澳里,7.67,58.57,40.0,18.57,46.43,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-032,南雅里,0.37,0,0,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-033,鼻頭里,1.08,25.0,25.0,0,0,"109Y12M"
65000,新北市,65000120,瑞芳區,65000120-034,新峰里,7.97,37.09,27.23,9.86,36.21,"109Y12M"
65000,新北市,65000130,土城區,65000130-001,埤塘里,1.83,19.54,9.2,10.34,112.5,"109Y12M"
65000,新北市,65000130,土城區,65000130-002,土城里,1.09,33.33,33.33,0,0,"109Y12M"
65000,新北市,65000130,土城區,65000130-003,員林里,1.1,31.15,22.95,8.2,35.71,"109Y12M"
65000,新北市,65000130,土城區,65000130-004,員仁里,3.19,29.58,24.65,4.93,20.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-005,長風里,1.25,50.0,11.11,38.89,350.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-006,日新里,1.77,46.55,39.66,6.9,17.39,"109Y12M"
65000,新北市,65000130,土城區,65000130-007,日和里,1.88,36.96,31.52,5.43,17.24,"109Y12M"
65000,新北市,65000130,土城區,65000130-008,貨饒里,1.12,30.0,25.0,5.0,20.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-009,柑林里,1.15,48.39,41.94,6.45,15.38,"109Y12M"
65000,新北市,65000130,土城區,65000130-010,埤林里,0.72,34.04,25.53,8.51,33.33,"109Y12M"
65000,新北市,65000130,土城區,65000130-011,瑞興里,0.67,40.0,33.33,6.67,20.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-012,清水里,1.52,24.51,21.57,2.94,13.64,"109Y12M"
65000,新北市,65000130,土城區,65000130-013,清和里,1.7,25.58,18.6,6.98,37.5,"109Y12M"
65000,新北市,65000130,土城區,65000130-014,永豐里,1.8,32.26,24.19,8.06,33.33,"109Y12M"
65000,新北市,65000130,土城區,65000130-015,清化里,1.03,41.67,41.67,0,0,"109Y12M"
65000,新北市,65000130,土城區,65000130-016,清溪里,1.12,50.94,45.28,5.66,12.5,"109Y12M"
65000,新北市,65000130,土城區,65000130-017,𤩎廷里,1.94,30.97,23.89,7.08,29.63,"109Y12M"
65000,新北市,65000130,土城區,65000130-018,平和里,1.43,46.48,32.39,14.08,43.48,"109Y12M"
65000,新北市,65000130,土城區,65000130-019,廷寮里,1.52,22.22,9.52,12.7,133.33,"109Y12M"
65000,新北市,65000130,土城區,65000130-020,大安里,2.37,40.7,27.91,12.79,45.83,"109Y12M"
65000,新北市,65000130,土城區,65000130-021,永寧里,5.0,41.29,30.65,10.65,34.74,"109Y12M"
65000,新北市,65000130,土城區,65000130-022,沛陂里,2.81,44.68,39.36,5.32,13.51,"109Y12M"
65000,新北市,65000130,土城區,65000130-023,頂埔里,2.36,20.59,10.78,9.8,90.91,"109Y12M"
65000,新北市,65000130,土城區,65000130-024,頂福里,4.46,41.38,28.16,13.22,46.94,"109Y12M"
65000,新北市,65000130,土城區,65000130-025,頂新里,2.14,58.14,48.84,9.3,19.05,"109Y12M"
65000,新北市,65000130,土城區,65000130-026,祖田里,4.33,29.31,22.41,6.9,30.77,"109Y12M"
65000,新北市,65000130,土城區,65000130-027,樂利里,1.54,31.15,22.95,8.2,35.71,"109Y12M"
65000,新北市,65000130,土城區,65000130-028,廣福里,1.22,30.91,29.09,1.82,6.25,"109Y12M"
65000,新北市,65000130,土城區,65000130-029,學府里,1.91,34.62,25.0,9.62,38.46,"109Y12M"
65000,新北市,65000130,土城區,65000130-030,延壽里,1.4,25.49,19.61,5.88,30.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-031,安和里,1.73,35.38,32.31,3.08,9.52,"109Y12M"
65000,新北市,65000130,土城區,65000130-032,青雲里,1.82,26.67,22.22,4.44,20.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-033,員福里,1.74,44.12,30.88,13.24,42.86,"109Y12M"
65000,新北市,65000130,土城區,65000130-034,延吉里,1.22,37.5,27.5,10.0,36.36,"109Y12M"
65000,新北市,65000130,土城區,65000130-035,復興里,1.01,46.88,37.5,9.38,25.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-036,裕生里,1.53,38.1,28.57,9.52,33.33,"109Y12M"
65000,新北市,65000130,土城區,65000130-037,員信里,2.42,25.29,17.24,8.05,46.67,"109Y12M"
65000,新北市,65000130,土城區,65000130-038,永富里,1.82,36.36,27.27,9.09,33.33,"109Y12M"
65000,新北市,65000130,土城區,65000130-039,學成里,1.13,26.67,20.0,6.67,33.33,"109Y12M"
65000,新北市,65000130,土城區,65000130-040,延和里,1.27,48.33,36.67,11.67,31.82,"109Y12M"
65000,新北市,65000130,土城區,65000130-041,中正里,1.09,42.31,38.46,3.85,10.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-042,學士里,0.93,23.68,23.68,0,0,"109Y12M"
65000,新北市,65000130,土城區,65000130-043,明德里,0.64,39.29,28.57,10.71,37.5,"109Y12M"
65000,新北市,65000130,土城區,65000130-044,廣興里,1.15,27.27,18.18,9.09,50.0,"109Y12M"
65000,新北市,65000130,土城區,65000130-045,青山里,2.34,45.1,33.33,11.76,35.29,"109Y12M"
65000,新北市,65000130,土城區,65000130-046,金城里,1.06,15.52,12.07,3.45,28.57,"109Y12M"
65000,新北市,65000130,土城區,65000130-047,延祿里,1.47,42.22,24.44,17.78,72.73,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-001,正義里,0.6,33.33,30.43,2.9,9.52,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-002,中原里,1.58,42.25,33.8,8.45,25.0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-003,中路里,1.16,19.05,19.05,0,0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-004,光華里,2.84,42.73,29.09,13.64,46.88,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-005,保佑里,0.64,13.64,13.64,0,0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-006,水湳里,0.8,29.85,25.37,4.48,17.65,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-007,樓厝里,0.88,53.85,48.72,5.13,10.53,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-008,鷺江里,0.85,28.95,23.68,5.26,22.22,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-009,恆德里,1.02,43.48,30.43,13.04,42.86,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-010,溪墘里,0.33,37.5,37.5,0,0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-011,樹德里,0.86,31.82,27.27,4.55,16.67,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-012,保和里,1.86,31.58,28.95,2.63,9.09,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-013,仁復里,1.33,31.82,27.27,4.55,16.67,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-014,得勝里,0.64,15.79,10.53,5.26,50.0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-015,南港里,1.57,31.58,26.32,5.26,20.0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-016,永樂里,0.86,35.71,30.95,4.76,15.38,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-017,永康里,1.17,25.37,22.39,2.99,13.33,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-018,信義里,0.41,21.43,7.14,14.29,200.0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-019,玉清里,0.72,33.33,30.3,3.03,10.0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-020,復興里,0.66,50.0,37.5,12.5,33.33,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-021,水河里,0.91,21.62,20.27,1.35,6.67,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-022,仁愛里,0.7,11.76,11.76,0,0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-023,忠義里,0.88,20.0,20.0,0,0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-024,九芎里,1.04,40.48,33.33,7.14,21.43,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-025,中華里,1.36,11.9,11.9,0,0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-026,得仁里,0.74,21.05,21.05,0,0,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-027,仁德里,0.75,19.44,16.67,2.78,16.67,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-028,仁義里,0.86,41.18,38.24,2.94,7.69,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-029,光明里,2.21,31.4,24.42,6.98,28.57,"109Y12M"
65000,新北市,65000140,蘆洲區,65000140-030,保新里,0.9,52.17,47.83,4.35,9.09,"109Y12M"
