sau_id,year,COUNTY,TOWN,VILLAGE,P_CNT,H_CNT,M_CNT,F_CNT,members
SAU_10017050-016,2021,基隆市,中山區,西榮里,698,316,371,327,['10017050-016']
SAU_10017050-016,2022,基隆市,中山區,西榮里,702,326,372,330,['10017050-016']
SAU_10017050-017,2021,基隆市,中山區,西華里,909,424,446,463,['10017050-017']
SAU_10017050-017,2022,基隆市,中山區,西華里,878,419,431,447,['10017050-017']
SAU_10017050-018,2021,基隆市,中山區,西定里,994,416,514,480,['10017050-018']
SAU_10017050-018,2022,基隆市,中山區,西定里,947,411,490,457,['10017050-018']
SAU_10017050-019,2021,基隆市,中山區,西康里,1714,743,874,840,['10017050-019']
SAU_10017050-019,2022,基隆市,中山區,西康里,1665,738,850,815,['10017050-019']
SAU_10017050-020,2021,基隆市,中山區,德和里,5976,2365,2958,3018,['10017050-020']
SAU_10017050-020,2022,基隆市,中山區,德和里,5932,2369,2916,3016,['10017050-020']
SAU_10017050-021,2021,基隆市,中山區,中和里,6282,2524,3147,3135,['10017050-021']
SAU_10017050-021,2022,基隆市,中山區,中和里,6179,2530,3090,3089,['10017050-021']
SAU_10017050-022,2021,基隆市,中山區,德安里,4285,1724,2147,2138,['10017050-022']
SAU_10017050-022,2022,基隆市,中山區,德安里,4290,1745,2152,2138,['10017050-022']
SAU_10017050-023,2021,基隆市,中山區,和平里,470,229,254,216,['10017050-023']
SAU_10017050-023,2022,基隆市,中山區,和平里,480,235,257,223,['10017050-023']
SAU_10017050-024,2021,基隆市,中山區,和慶里,7501,2917,3762,3739,['10017050-024']
SAU_10017050-024,2022,基隆市,中山區,和慶里,7398,2924,3715,3683,['10017050-024']
SAU_10017060-001,2021,基隆市,安樂區,西川里,1291,562,668,623,['10017060-001']
SAU_10017060-001,2022,基隆市,安樂區,西川里,1290,563,661,629,['10017060-001']
SAU_10017060-002,2021,基隆市,安樂區,定國里,1124,460,566,558,['10017060-002']
SAU_10017060-002,2022,基隆市,安樂區,定國里,1093,451,550,543,['10017060-002']
SAU_10017060-003,2021,基隆市,安樂區,新西里,1471,621,800,671,['10017060-003']
SAU_10017060-003,2022,基隆市,安樂區,新西里,1437,617,781,656,['10017060-003']
SAU_10017060-004,2021,基隆市,安樂區,定邦里,1108,506,550,558,['10017060-004']
SAU_10017060-004,2022,基隆市,安樂區,定邦里,1067,499,523,544,['10017060-004']
SAU_10017060-005,2021,基隆市,安樂區,慈仁里,985,410,485,500,['10017060-005']
SAU_10017060-005,2022,基隆市,安樂區,慈仁里,946,399,469,477,['10017060-005']
SAU_10017060-006,2021,基隆市,安樂區,干城里,2237,863,1132,1105,['10017060-006']
SAU_10017060-006,2022,基隆市,安樂區,干城里,2179,864,1099,1080,['10017060-006']
SAU_10017060-007,2021,基隆市,安樂區,永康里,2153,858,1086,1067,['10017060-007']
SAU_10017060-007,2022,基隆市,安樂區,永康里,2086,850,1052,1034,['10017060-007']
SAU_10017060-008,2021,基隆市,安樂區,嘉仁里,3474,1487,1750,1724,['10017060-008']
SAU_10017060-008,2022,基隆市,安樂區,嘉仁里,3372,1457,1689,1683,['10017060-008']
SAU_10017060-009,2021,基隆市,安樂區,安和里,918,392,431,487,['10017060-009']
SAU_10017060-009,2022,基隆市,安樂區,安和里,920,392,428,492,['10017060-009']
SAU_10017060-010,2021,基隆市,安樂區,樂一里,591,269,295,296,['10017060-010']
SAU_10017060-010,2022,基隆市,安樂區,樂一里,678,338,337,341,['10017060-010']
SAU_10017060-011,2021,基隆市,安樂區,外寮里,4495,1835,2279,2216,['10017060-011']
SAU_10017060-011,2022,基隆市,安樂區,外寮里,4505,1856,2261,2244,['10017060-011']
SAU_10017060-012,2021,基隆市,安樂區,中崙里,1931,770,1028,903,['10017060-012']
SAU_10017060-012,2022,基隆市,安樂區,中崙里,1908,762,995,913,['10017060-012']
SAU_10017060-013,2021,基隆市,安樂區,內寮里,6126,2519,3171,2955,['10017060-013']
SAU_10017060-013,2022,基隆市,安樂區,內寮里,6214,2629,3186,3028,['10017060-013']
SAU_10017060-014,2021,基隆市,安樂區,新崙里,4789,1895,2420,2369,['10017060-014']
SAU_10017060-014,2022,基隆市,安樂區,新崙里,4756,1893,2385,2371,['10017060-014']
SAU_10017060-015,2021,基隆市,安樂區,三民里,2803,1286,1393,1410,['10017060-015']
SAU_10017060-015,2022,基隆市,安樂區,三民里,2725,1273,1356,1369,['10017060-015']
SAU_10017060-016,2021,基隆市,安樂區,四維里,5442,2062,2708,2734,['10017060-016']
SAU_10017060-016,2022,基隆市,安樂區,四維里,5379,2077,2656,2723,['10017060-016']
SAU_10017060-017,2021,基隆市,安樂區,五福里,3805,1604,1880,1925,['10017060-017']
SAU_10017060-017,2022,基隆市,安樂區,五福里,3733,1592,1845,1888,['10017060-017']
SAU_10017060-018,2021,基隆市,安樂區,六合里,4338,1756,2069,2269,['10017060-018']
SAU_10017060-018,2022,基隆市,安樂區,六合里,4285,1762,2060,2225,['10017060-018']
SAU_10017060-019,2021,基隆市,安樂區,七賢里,2779,1154,1395,1384,['10017060-019']
SAU_10017060-019,2022,基隆市,安樂區,七賢里,2700,1146,1338,1362,['10017060-019']
SAU_10017060-020,2021,基隆市,安樂區,鶯歌里,3141,1500,1640,1501,['10017060-020']
SAU_10017060-020,2022,基隆市,安樂區,鶯歌里,3039,1481,1585,1454,['10017060-020']
SAU_10017060-021,2021,基隆市,安樂區,武崙里,5662,2303,2734,2928,['10017060-021']
SAU_10017060-021,2022,基隆市,安樂區,武崙里,5651,2319,2744,2907,['10017060-021']
SAU_10017060-022,2021,基隆市,安樂區,長樂里,3736,1568,1758,1978,['10017060-022']
SAU_10017060-022,2022,基隆市,安樂區,長樂里,3711,1572,1758,1953,['10017060-022']
SAU_10017060-023,2021,基隆市,安樂區,興寮里,5458,2326,2682,2776,['10017060-023']
SAU_10017060-023,2022,基隆市,安樂區,興寮里,5415,2325,2666,2749,['10017060-023']
SAU_10017060-024,2021,基隆市,安樂區,鶯安里,5904,2820,2668,3236,['10017060-024']
SAU_10017060-024,2022,基隆市,安樂區,鶯安里,5984,2890,2678,3306,['10017060-024']
SAU_10017060-025,2021,基隆市,安樂區,壯觀里,5240,2219,2547,2693,['10017060-025']
SAU_10017060-025,2022,基隆市,安樂區,壯觀里,5224,2236,2546,2678,['10017060-025']
SAU_10017070-001,2021,基隆市,信義區,仁壽里,1211,539,555,656,['10017070-001']
SAU_10017070-001,2022,基隆市,信義區,仁壽里,1185,536,545,640,['10017070-001']
SAU_10017070-002,2021,基隆市,信義區,仁義里,1272,583,610,662,['10017070-002']
SAU_10017070-002,2022,基隆市,信義區,仁義里,1238,584,587,651,['10017070-002']
SAU_10017070-003,2021,基隆市,信義區,義昭里,1407,672,678,729,['10017070-003']
SAU_10017070-003,2022,基隆市,信義區,義昭里,1420,676,666,754,['10017070-003']
SAU_10017070-004,2021,基隆市,信義區,義幸里,2480,1133,1187,1293,['10017070-004']
SAU_10017070-004,2022,基隆市,信義區,義幸里,2466,1139,1201,1265,['10017070-004']
SAU_10017070-005,2021,基隆市,信義區,義民里,785,352,374,411,['10017070-005']
SAU_10017070-005,2022,基隆市,信義區,義民里,797,355,369,428,['10017070-005']
SAU_10017070-006,2021,基隆市,信義區,義和里,1665,892,878,787,['10017070-006']
SAU_10017070-006,2022,基隆市,信義區,義和里,1644,914,878,766,['10017070-006']
SAU_10017070-007,2021,基隆市,信義區,智慧里,773,369,361,412,['10017070-007']
SAU_10017070-007,2022,基隆市,信義區,智慧里,782,374,367,415,['10017070-007']
SAU_10017070-008,2021,基隆市,信義區,智誠里,1595,684,838,757,['10017070-008']
SAU_10017070-008,2022,基隆市,信義區,智誠里,1600,682,846,754,['10017070-008']
SAU_10017070-009,2021,基隆市,信義區,禮儀里,1662,772,833,829,['10017070-009']
SAU_10017070-009,2022,基隆市,信義區,禮儀里,1652,780,830,822,['10017070-009']
SAU_10017070-010,2021,基隆市,信義區,禮東里,1567,717,744,823,['10017070-010']
SAU_10017070-010,2022,基隆市,信義區,禮東里,1544,728,732,812,['10017070-010']
SAU_10017070-011,2021,基隆市,信義區,信綠里,2233,984,1089,1144,['10017070-011']
SAU_10017070-011,2022,基隆市,信義區,信綠里,2141,976,1050,1091,['10017070-011']
SAU_10017070-012,2021,基隆市,信義區,東光里,1981,903,1002,979,['10017070-012']
SAU_10017070-012,2022,基隆市,信義區,東光里,1984,910,988,996,['10017070-012']
SAU_10017070-013,2021,基隆市,信義區,東明里,3768,1623,1848,1920,['10017070-013']
SAU_10017070-013,2022,基隆市,信義區,東明里,3699,1614,1814,1885,['10017070-013']
SAU_10017070-014,2021,基隆市,信義區,東安里,2937,1302,1432,1505,['10017070-014']
SAU_10017070-014,2022,基隆市,信義區,東安里,2852,1286,1384,1468,['10017070-014']
SAU_10017070-015,2021,基隆市,信義區,孝岡里,1526,575,780,746,['10017070-015']
SAU_10017070-015,2022,基隆市,信義區,孝岡里,1531,576,781,750,['10017070-015']
SAU_10017070-016,2021,基隆市,信義區,東信里,4543,1950,2277,2266,['10017070-016']
SAU_10017070-016,2022,基隆市,信義區,東信里,4533,1971,2251,2282,['10017070-016']
SAU_10017070-017,2021,基隆市,信義區,孝深里,5504,2377,2680,2824,['10017070-017']
SAU_10017070-017,2022,基隆市,信義區,孝深里,5700,2498,2788,2912,['10017070-017']
SAU_10017070-018,2021,基隆市,信義區,孝賢里,3947,1616,1869,2078,['10017070-018']
SAU_10017070-018,2022,基隆市,信義區,孝賢里,3914,1612,1872,2042,['10017070-018']
SAU_10017070-019,2021,基隆市,信義區,孝德里,2987,1185,1520,1467,['10017070-019']
SAU_10017070-019,2022,基隆市,信義區,孝德里,2991,1221,1523,1468,['10017070-019']
SAU_10017070-020,2021,基隆市,信義區,孝忠里,9208,3568,4514,4694,['10017070-020']
SAU_10017070-020,2022,基隆市,信義區,孝忠里,9293,3614,4555,4738,['10017070-020']
SAU_10018010-001,2021,新竹市,東區,南門里,770,375,385,385,['10018010-001']
SAU_10018010-001,2022,新竹市,東區,南門里,747,372,367,380,['10018010-001']
SAU_10018010-002,2021,新竹市,東區,福德里,1620,726,831,789,['10018010-002']
SAU_10018010-002,2022,新竹市,東區,福德里,1636,731,840,796,['10018010-002']
SAU_10018010-003,2021,新竹市,東區,南市里,942,426,473,469,['10018010-003']
SAU_10018010-003,2022,新竹市,東區,南市里,923,415,469,454,['10018010-003']
SAU_10018010-004,2021,新竹市,東區,關帝里,497,254,253,244,['10018010-004']
SAU_10018010-004,2022,新竹市,東區,關帝里,492,256,253,239,['10018010-004']
SAU_10018010-005,2021,新竹市,東區,東門里,580,269,294,286,['10018010-005']
SAU_10018010-005,2022,新竹市,東區,東門里,584,281,290,294,['10018010-005']
SAU_10018010-006,2021,新竹市,東區,榮光里,291,150,139,152,['10018010-006']
SAU_10018010-006,2022,新竹市,東區,榮光里,288,147,139,149,['10018010-006']
SAU_10018010-007,2021,新竹市,東區,成功里,636,289,305,331,['10018010-007']
SAU_10018010-007,2022,新竹市,東區,成功里,612,290,295,317,['10018010-007']
SAU_10018010-008,2021,新竹市,東區,下竹里,517,239,265,252,['10018010-008']
SAU_10018010-008,2022,新竹市,東區,下竹里,487,234,247,240,['10018010-008']
SAU_10018010-009,2021,新竹市,東區,竹蓮里,806,375,405,401,['10018010-009']
SAU_10018010-009,2022,新竹市,東區,竹蓮里,802,377,401,401,['10018010-009']
SAU_10018010-010,2021,新竹市,東區,寺前里,857,351,428,429,['10018010-010']
SAU_10018010-010,2022,新竹市,東區,寺前里,862,358,430,432,['10018010-010']
SAU_10018010-011,2021,新竹市,東區,育賢里,2042,1145,1133,909,['10018010-011']
SAU_10018010-011,2022,新竹市,東區,育賢里,2073,1192,1148,925,['10018010-011']
SAU_10018010-012,2021,新竹市,東區,中正里,726,301,362,364,['10018010-012']
SAU_10018010-012,2022,新竹市,東區,中正里,712,299,348,364,['10018010-012']
SAU_10018010-013,2021,新竹市,東區,公園里,4155,1582,1996,2159,['10018010-013']
SAU_10018010-013,2022,新竹市,東區,公園里,4164,1597,2019,2145,['10018010-013']
SAU_10018010-014,2021,新竹市,東區,頂竹里,3167,1252,1573,1594,['10018010-014']
SAU_10018010-014,2022,新竹市,東區,頂竹里,3140,1270,1556,1584,['10018010-014']
SAU_10018010-015,2021,新竹市,東區,南大里,1539,620,782,757,['10018010-015']
SAU_10018010-015,2022,新竹市,東區,南大里,1519,615,764,755,['10018010-015']
SAU_10018010-016,2021,新竹市,東區,振興里,6402,2586,3110,3292,['10018010-016']
SAU_10018010-016,2022,新竹市,東區,振興里,6378,2581,3098,3280,['10018010-016']
SAU_10018010-017,2021,新竹市,東區,親仁里,2412,977,1111,1301,['10018010-017']
SAU_10018010-017,2022,新竹市,東區,親仁里,2400,972,1105,1295,['10018010-017']
SAU_10018010-018,2021,新竹市,東區,文華里,5877,2161,2731,3146,['10018010-018']
SAU_10018010-018,2022,新竹市,東區,文華里,5828,2173,2706,3122,['10018010-018']
SAU_10018010-019,2021,新竹市,東區,復中里,5410,1980,2559,2851,['10018010-019']
SAU_10018010-019,2022,新竹市,東區,復中里,5302,1971,2500,2802,['10018010-019']
SAU_10018010-020,2021,新竹市,東區,三民里,5872,2329,2749,3123,['10018010-020']
SAU_10018010-020,2022,新竹市,東區,三民里,5838,2337,2752,3086,['10018010-020']
SAU_10018010-021,2021,新竹市,東區,東園里,8876,3219,4335,4541,['10018010-021']
SAU_10018010-021,2022,新竹市,東區,東園里,8854,3203,4309,4545,['10018010-021']
SAU_10018010-022,2021,新竹市,東區,東勢里,4638,1849,2278,2360,['10018010-022']
SAU_10018010-022,2022,新竹市,東區,東勢里,5461,2239,2707,2754,['10018010-022']
SAU_10018010-023,2021,新竹市,東區,光復里,3796,1413,1840,1956,['10018010-023']
SAU_10018010-023,2022,新竹市,東區,光復里,3820,1439,1851,1969,['10018010-023']
SAU_10018010-024,2021,新竹市,東區,豐功里,5947,2306,2893,3054,['10018010-024']
SAU_10018010-024,2022,新竹市,東區,豐功里,5983,2316,2882,3101,['10018010-024']
SAU_10018010-025,2021,新竹市,東區,武功里,5217,2237,2456,2761,['10018010-025']
SAU_10018010-025,2022,新竹市,東區,武功里,5136,2232,2419,2717,['10018010-025']
SAU_10018010-026,2021,新竹市,東區,綠水里,8783,3154,4223,4560,['10018010-026']
SAU_10018010-026,2022,新竹市,東區,綠水里,8758,3204,4223,4535,['10018010-026']
SAU_10018010-027,2021,新竹市,東區,東山里,4211,1548,2051,2160,['10018010-027']
SAU_10018010-027,2022,新竹市,東區,東山里,4108,1527,2003,2105,['10018010-027']
SAU_10018010-028,2021,新竹市,東區,光鎮里,4299,1551,2077,2222,['10018010-028']
SAU_10018010-028,2022,新竹市,東區,光鎮里,4248,1545,2039,2209,['10018010-028']
SAU_10018010-029,2021,新竹市,東區,新興里,3564,1424,1758,1806,['10018010-029']
SAU_10018010-029,2022,新竹市,東區,新興里,3525,1438,1758,1767,['10018010-029']
SAU_10018010-030,2021,新竹市,東區,柴橋里,6120,2300,3021,3099,['10018010-030']
SAU_10018010-030,2022,新竹市,東區,柴橋里,6127,2348,3006,3121,['10018010-030']
SAU_10018010-031,2021,新竹市,東區,高峰里,6598,2379,3337,3261,['10018010-031']
SAU_10018010-031,2022,新竹市,東區,高峰里,6531,2394,3294,3237,['10018010-031']
SAU_10018010-032,2021,新竹市,東區,仙宮里,1486,630,758,728,['10018010-032']
SAU_10018010-032,2022,新竹市,東區,仙宮里,1439,627,732,707,['10018010-032']
SAU_10018010-033,2021,新竹市,東區,光明里,3693,1540,1804,1889,['10018010-033']
SAU_10018010-033,2022,新竹市,東區,光明里,3636,1523,1759,1877,['10018010-033']
SAU_10018010-035,2021,新竹市,東區,立功里,1043,422,525,518,['10018010-035']
SAU_10018010-035,2022,新竹市,東區,立功里,1037,419,524,513,['10018010-035']
SAU_10018010-036,2021,新竹市,東區,軍功里,3412,1448,1688,1724,['10018010-036']
SAU_10018010-036,2022,新竹市,東區,軍功里,3353,1438,1658,1695,['10018010-036']
SAU_10018010-037,2021,新竹市,東區,建功里,4800,2009,2409,2391,['10018010-037']
SAU_10018010-037,2022,新竹市,東區,建功里,4826,2013,2418,2408,['10018010-037']
SAU_10018010-038,2021,新竹市,東區,前溪里,3501,1019,1800,1701,['10018010-038']
SAU_10018010-038,2022,新竹市,東區,前溪里,3439,1020,1755,1684,['10018010-038']
SAU_10018010-039,2021,新竹市,東區,水源里,3860,1210,1986,1874,['10018010-039']
SAU_10018010-039,2022,新竹市,東區,水源里,3874,1218,1989,1885,['10018010-039']
SAU_10018010-040,2021,新竹市,東區,千甲里,2546,776,1289,1257,['10018010-040']
SAU_10018010-040,2022,新竹市,東區,千甲里,2545,785,1293,1252,['10018010-040']
SAU_10018010-041,2021,新竹市,東區,埔頂里,9125,4093,4684,4441,['10018010-041']
SAU_10018010-041,2022,新竹市,東區,埔頂里,9473,4205,4873,4600,['10018010-041']
SAU_10018010-042,2021,新竹市,東區,龍山里,14139,5583,7195,6944,['10018010-042']
SAU_10018010-042,2022,新竹市,東區,龍山里,14380,5638,7295,7085,['10018010-042']
SAU_10018010-043,2021,新竹市,東區,新莊里,6943,2549,3442,3501,['10018010-043']
SAU_10018010-043,2022,新竹市,東區,新莊里,6864,2542,3404,3460,['10018010-043']
SAU_10018010-044,2021,新竹市,東區,仙水里,5787,2100,2848,2939,['10018010-044']
SAU_10018010-044,2022,新竹市,東區,仙水里,5714,2117,2812,2902,['10018010-044']
SAU_10018010-045,2021,新竹市,東區,金山里,6489,2723,3273,3216,['10018010-045']
SAU_10018010-045,2022,新竹市,東區,金山里,6509,2729,3285,3224,['10018010-045']
SAU_10018010-046,2021,新竹市,東區,關東里,6332,2322,3101,3231,['10018010-046']
SAU_10018010-046,2022,新竹市,東區,關東里,6277,2337,3078,3199,['10018010-046']
SAU_10018010-047,2021,新竹市,東區,科園里,8575,2864,4317,4258,['10018010-047']
SAU_10018010-047,2022,新竹市,東區,科園里,8391,2827,4200,4191,['10018010-047']
SAU_10018010-048,2021,新竹市,東區,建華里,2991,1099,1468,1523,['10018010-048']
SAU_10018010-048,2022,新竹市,東區,建華里,2977,1095,1462,1515,['10018010-048']
SAU_10018010-049,2021,新竹市,東區,新光里,4003,1467,2007,1996,['10018010-049']
SAU_10018010-049,2022,新竹市,東區,新光里,3950,1472,1961,1989,['10018010-049']
SAU_10018010-050,2021,新竹市,東區,復興里,6884,2415,3288,3596,['10018010-050']
SAU_10018010-050,2022,新竹市,東區,復興里,6740,2406,3204,3536,['10018010-050']
SAU_10018010-051,2021,新竹市,東區,錦華里,2503,970,1166,1337,['10018010-051']
SAU_10018010-051,2022,新竹市,東區,錦華里,2506,971,1168,1338,['10018010-051']
SAU_10018010-052,2021,新竹市,東區,湖濱里,4039,1443,1982,2057,['10018010-052']
SAU_10018010-052,2022,新竹市,東區,湖濱里,3980,1446,1945,2035,['10018010-052']
SAU_10018010-053,2021,新竹市,東區,明湖里,6203,2470,3043,3160,['10018010-053']
SAU_10018010-053,2022,新竹市,東區,明湖里,6185,2478,3021,3164,['10018010-053']
SAU_10018010-054,2021,新竹市,東區,關新里,6130,2513,3099,3031,['10018010-054']
SAU_10018010-054,2022,新竹市,東區,關新里,6224,2531,3140,3084,['10018010-054']
SAU_10018020-001,2021,新竹市,北區,西門里,643,307,337,306,['10018020-001']
SAU_10018020-001,2022,新竹市,北區,西門里,624,305,339,285,['10018020-001']
SAU_10018020-002,2021,新竹市,北區,仁德里,803,369,390,413,['10018020-002']
SAU_10018020-002,2022,新竹市,北區,仁德里,771,360,375,396,['10018020-002']
SAU_10018020-003,2021,新竹市,北區,潛園里,811,351,410,401,['10018020-003']
SAU_10018020-003,2022,新竹市,北區,潛園里,785,344,395,390,['10018020-003']
SAU_10018020-004,2021,新竹市,北區,中央里,512,225,264,248,['10018020-004']
SAU_10018020-004,2022,新竹市,北區,中央里,499,224,254,245,['10018020-004']
SAU_10018020-005,2021,新竹市,北區,崇禮里,1194,492,603,591,['10018020-005']
SAU_10018020-005,2022,新竹市,北區,崇禮里,1179,488,609,570,['10018020-005']
SAU_10018020-006,2021,新竹市,北區,石坊里,560,285,252,308,['10018020-006']
SAU_10018020-006,2022,新竹市,北區,石坊里,547,286,240,307,['10018020-006']
SAU_10018020-007,2021,新竹市,北區,興南里,1630,719,747,883,['10018020-007']
SAU_10018020-007,2022,新竹市,北區,興南里,1609,713,737,872,['10018020-007']
SAU_10018020-008,2021,新竹市,北區,北門里,1178,490,578,600,['10018020-008']
SAU_10018020-008,2022,新竹市,北區,北門里,1169,499,576,593,['10018020-008']
SAU_10018020-009,2021,新竹市,北區,中興里,1056,526,519,537,['10018020-009']
SAU_10018020-009,2022,新竹市,北區,中興里,1070,528,525,545,['10018020-009']
SAU_10018020-010,2021,新竹市,北區,大同里,1005,437,468,537,['10018020-010']
SAU_10018020-010,2022,新竹市,北區,大同里,988,441,459,529,['10018020-010']
SAU_10018020-011,2021,新竹市,北區,中山里,1026,461,498,528,['10018020-011']
SAU_10018020-011,2022,新竹市,北區,中山里,1049,476,513,536,['10018020-011']
SAU_10018020-012,2021,新竹市,北區,長和里,1715,670,847,868,['10018020-012']
SAU_10018020-012,2022,新竹市,北區,長和里,1681,664,833,848,['10018020-012']
SAU_10018020-013,2021,新竹市,北區,新民里,1955,788,961,994,['10018020-013']
SAU_10018020-013,2022,新竹市,北區,新民里,1953,800,948,1005,['10018020-013']
SAU_10018020-014,2021,新竹市,北區,民富里,6215,2300,3056,3159,['10018020-014']
SAU_10018020-014,2022,新竹市,北區,民富里,6036,2253,2963,3073,['10018020-014']
SAU_10018020-015,2021,新竹市,北區,水田里,3732,1651,1812,1920,['10018020-015']
SAU_10018020-015,2022,新竹市,北區,水田里,3789,1692,1810,1979,['10018020-015']
SAU_10018020-016,2021,新竹市,北區,文雅里,4833,1892,2306,2527,['10018020-016']
SAU_10018020-016,2022,新竹市,北區,文雅里,4778,1901,2292,2486,['10018020-016']
SAU_10018020-017,2021,新竹市,北區,光田里,2451,886,1211,1240,['10018020-017']
SAU_10018020-017,2022,新竹市,北區,光田里,2414,876,1198,1216,['10018020-017']
SAU_10018020-018,2021,新竹市,北區,士林里,2228,766,1117,1111,['10018020-018']
SAU_10018020-018,2022,新竹市,北區,士林里,2256,795,1133,1123,['10018020-018']
SAU_10018020-019,2021,新竹市,北區,福林里,4513,1647,2213,2300,['10018020-019']
SAU_10018020-019,2022,新竹市,北區,福林里,4504,1659,2199,2305,['10018020-019']
SAU_10018020-020,2021,新竹市,北區,古賢里,979,321,517,462,['10018020-020']
SAU_10018020-020,2022,新竹市,北區,古賢里,962,326,509,453,['10018020-020']
SAU_10018020-021,2021,新竹市,北區,湳雅里,3269,1193,1562,1707,['10018020-021']
SAU_10018020-021,2022,新竹市,北區,湳雅里,3216,1189,1523,1693,['10018020-021']
SAU_10018020-022,2021,新竹市,北區,舊社里,7236,2566,3481,3755,['10018020-022']
SAU_10018020-022,2022,新竹市,北區,舊社里,7140,2565,3434,3706,['10018020-022']
SAU_10018020-023,2021,新竹市,北區,武陵里,5282,2298,2506,2776,['10018020-023']
SAU_10018020-023,2022,新竹市,北區,武陵里,5187,2296,2467,2720,['10018020-023']
SAU_10018020-024,2021,新竹市,北區,南寮里,6750,2745,3370,3380,['10018020-024']
SAU_10018020-024,2022,新竹市,北區,南寮里,6749,2763,3365,3384,['10018020-024']
SAU_10018020-025,2021,新竹市,北區,舊港里,642,233,356,286,['10018020-025']
SAU_10018020-025,2022,新竹市,北區,舊港里,621,232,344,277,['10018020-025']
SAU_10018020-026,2021,新竹市,北區,康樂里,3454,1389,1728,1726,['10018020-026']
SAU_10018020-026,2022,新竹市,北區,康樂里,3735,1563,1858,1877,['10018020-026']
SAU_10018020-027,2021,新竹市,北區,港北里,2335,993,1160,1175,['10018020-027']
SAU_10018020-027,2022,新竹市,北區,港北里,2439,1038,1216,1223,['10018020-027']
SAU_10018020-028,2021,新竹市,北區,中寮里,4385,1770,2201,2184,['10018020-028']
SAU_10018020-028,2022,新竹市,北區,中寮里,4502,1810,2248,2254,['10018020-028']
SAU_10018020-029,2021,新竹市,北區,海濱里,5027,2089,2436,2591,['10018020-029']
SAU_10018020-029,2022,新竹市,北區,海濱里,5138,2187,2506,2632,['10018020-029']
SAU_10018020-030,2021,新竹市,北區,客雅里,2054,649,1016,1038,['10018020-030']
SAU_10018020-030,2022,新竹市,北區,客雅里,2168,715,1079,1089,['10018020-030']
SAU_10018020-031,2021,新竹市,北區,育英里,4291,1807,2033,2258,['10018020-031']
SAU_10018020-031,2022,新竹市,北區,育英里,4239,1809,2010,2229,['10018020-031']
SAU_10018020-032,2021,新竹市,北區,曲溪里,5994,2191,3049,2945,['10018020-032']
SAU_10018020-032,2022,新竹市,北區,曲溪里,5962,2218,3004,2958,['10018020-032']
SAU_10018020-033,2021,新竹市,北區,西雅里,3235,1271,1583,1652,['10018020-033']
SAU_10018020-033,2022,新竹市,北區,西雅里,3203,1285,1552,1651,['10018020-033']
SAU_10018020-034,2021,新竹市,北區,南勢里,5096,1873,2554,2542,['10018020-034']
SAU_10018020-034,2022,新竹市,北區,南勢里,5101,1892,2573,2528,['10018020-034']
SAU_10018020-035,2021,新竹市,北區,大鵬里,246,122,135,111,['10018020-035']
SAU_10018020-035,2022,新竹市,北區,大鵬里,239,118,137,102,['10018020-035']
SAU_10018020-036,2021,新竹市,北區,境福里,5696,2086,2772,2924,['10018020-036']
SAU_10018020-036,2022,新竹市,北區,境福里,5592,2086,2727,2865,['10018020-036']
SAU_10018020-037,2021,新竹市,北區,磐石里,7021,2421,3371,3650,['10018020-037']
SAU_10018020-037,2022,新竹市,北區,磐石里,6852,2410,3280,3572,['10018020-037']
SAU_10018020-038,2021,新竹市,北區,新雅里,5796,1838,2819,2977,['10018020-038']
SAU_10018020-038,2022,新竹市,北區,新雅里,5724,1829,2790,2934,['10018020-038']
SAU_10018020-039,2021,新竹市,北區,光華里,4745,2252,2415,2330,['10018020-039']
SAU_10018020-039,2022,新竹市,北區,光華里,4726,2253,2430,2296,['10018020-039']
SAU_10018020-040,2021,新竹市,北區,金華里,5721,2225,2690,3031,['10018020-040']
SAU_10018020-040,2022,新竹市,北區,金華里,5695,2235,2685,3010,['10018020-040']
SAU_10018020-041,2021,新竹市,北區,金竹里,7154,2616,3446,3708,['10018020-041']
SAU_10018020-041,2022,新竹市,北區,金竹里,7142,2645,3426,3716,['10018020-041']
SAU_10018020-042,2021,新竹市,北區,湳中里,8013,3301,3827,4186,['10018020-042']
SAU_10018020-042,2022,新竹市,北區,湳中里,7905,3284,3767,4138,['10018020-042']
SAU_10018020-043,2021,新竹市,北區,金雅里,3789,1580,1851,1938,['10018020-043']
SAU_10018020-043,2022,新竹市,北區,金雅里,4119,1756,2014,2105,['10018020-043']
SAU_10018020-044,2021,新竹市,北區,台溪里,1790,911,801,989,['10018020-044']
SAU_10018020-044,2022,新竹市,北區,台溪里,1756,914,806,950,['10018020-044']
SAU_10018020-045,2021,新竹市,北區,中雅里,4288,1827,2031,2257,['10018020-045']
SAU_10018020-045,2022,新竹市,北區,中雅里,4305,1849,2044,2261,['10018020-045']
SAU_10018030-001,2021,新竹市,香山區,港南里,3194,1142,1639,1555,['10018030-001']
SAU_10018030-001,2022,新竹市,香山區,港南里,3231,1152,1658,1573,['10018030-001']
SAU_10018030-002,2021,新竹市,香山區,虎山里,6387,2178,3270,3117,['10018030-002']
SAU_10018030-002,2022,新竹市,香山區,虎山里,6297,2181,3215,3082,['10018030-002']
SAU_10018030-003,2021,新竹市,香山區,虎林里,2601,896,1308,1293,['10018030-003']
SAU_10018030-003,2022,新竹市,香山區,虎林里,2571,894,1293,1278,['10018030-003']
