sau_id,year,COUNTY,TOWN,VILLAGE,P_CNT,H_CNT,M_CNT,F_CNT,members
SAU_63000120-023,2020,臺北市,北投區,長安里,6294,2761,2935,3359,['63000120-023']
SAU_63000120-023,2021,臺北市,北投區,長安里,6033,2720,2820,3213,['63000120-023']
SAU_63000120-023,2022,臺北市,北投區,長安里,5861,2711,2722,3139,['63000120-023']
SAU_63000120-023,2023,臺北市,北投區,長安里,5959,2778,2743,3216,['63000120-023']
SAU_63000120-023,2024,臺北市,北投區,長安里,5951,2807,2754,3197,['63000120-023']
SAU_63000120-024,2018,臺北市,北投區,大同里,6068,2376,2969,3099,['63000120-024']
SAU_63000120-024,2019,臺北市,北投區,大同里,6008,2387,2929,3079,['63000120-024']
SAU_63000120-024,2020,臺北市,北投區,大同里,5672,2300,2762,2910,['63000120-024']
SAU_63000120-024,2021,臺北市,北投區,大同里,5401,2216,2628,2773,['63000120-024']
SAU_63000120-024,2022,臺北市,北投區,大同里,5332,2219,2577,2755,['63000120-024']
SAU_63000120-024,2023,臺北市,北投區,大同里,5346,2252,2567,2779,['63000120-024']
SAU_63000120-024,2024,臺北市,北投區,大同里,5573,2425,2668,2905,['63000120-024']
SAU_63000120-025,2018,臺北市,北投區,溫泉里,6879,2808,3269,3610,['63000120-025']
SAU_63000120-025,2019,臺北市,北投區,溫泉里,6763,2814,3203,3560,['63000120-025']
SAU_63000120-025,2020,臺北市,北投區,溫泉里,6624,2780,3142,3482,['63000120-025']
SAU_63000120-025,2021,臺北市,北投區,溫泉里,6386,2753,3011,3375,['63000120-025']
SAU_63000120-025,2022,臺北市,北投區,溫泉里,6324,2733,2975,3349,['63000120-025']
SAU_63000120-025,2023,臺北市,北投區,溫泉里,6375,2771,2976,3399,['63000120-025']
SAU_63000120-025,2024,臺北市,北投區,溫泉里,6285,2801,2928,3357,['63000120-025']
SAU_63000120-026,2018,臺北市,北投區,林泉里,3174,1452,1553,1621,['63000120-026']
SAU_63000120-026,2019,臺北市,北投區,林泉里,3116,1444,1526,1590,['63000120-026']
SAU_63000120-026,2020,臺北市,北投區,林泉里,3049,1443,1507,1542,['63000120-026']
SAU_63000120-026,2021,臺北市,北投區,林泉里,2988,1466,1471,1517,['63000120-026']
SAU_63000120-026,2022,臺北市,北投區,林泉里,2871,1442,1416,1455,['63000120-026']
SAU_63000120-026,2023,臺北市,北投區,林泉里,2961,1499,1474,1487,['63000120-026']
SAU_63000120-026,2024,臺北市,北投區,林泉里,2971,1516,1484,1487,['63000120-026']
SAU_63000120-027,2018,臺北市,北投區,中心里,6678,3110,3075,3603,['63000120-027']
SAU_63000120-027,2019,臺北市,北投區,中心里,6573,3111,3027,3546,['63000120-027']
SAU_63000120-027,2020,臺北市,北投區,中心里,6478,3107,2969,3509,['63000120-027']
SAU_63000120-027,2021,臺北市,北投區,中心里,6417,3127,2937,3480,['63000120-027']
SAU_63000120-027,2022,臺北市,北投區,中心里,6329,3126,2898,3431,['63000120-027']
SAU_63000120-027,2023,臺北市,北投區,中心里,6471,3179,2960,3511,['63000120-027']
SAU_63000120-027,2024,臺北市,北投區,中心里,6431,3224,2930,3501,['63000120-027']
SAU_63000120-028,2018,臺北市,北投區,中庸里,4438,1751,2156,2282,['63000120-028']
SAU_63000120-028,2019,臺北市,北投區,中庸里,4350,1738,2083,2267,['63000120-028']
SAU_63000120-028,2020,臺北市,北投區,中庸里,4179,1705,2012,2167,['63000120-028']
SAU_63000120-028,2021,臺北市,北投區,中庸里,4024,1669,1946,2078,['63000120-028']
SAU_63000120-028,2022,臺北市,北投區,中庸里,3909,1646,1875,2034,['63000120-028']
SAU_63000120-028,2023,臺北市,北投區,中庸里,3851,1644,1855,1996,['63000120-028']
SAU_63000120-028,2024,臺北市,北投區,中庸里,3707,1632,1769,1938,['63000120-028']
SAU_63000120-029,2018,臺北市,北投區,開明里,6810,2648,3257,3553,['63000120-029']
SAU_63000120-029,2019,臺北市,北投區,開明里,6783,2655,3235,3548,['63000120-029']
SAU_63000120-029,2020,臺北市,北投區,開明里,6712,2675,3203,3509,['63000120-029']
SAU_63000120-029,2021,臺北市,北投區,開明里,6553,2669,3130,3423,['63000120-029']
SAU_63000120-029,2022,臺北市,北投區,開明里,6393,2656,3045,3348,['63000120-029']
SAU_63000120-029,2023,臺北市,北投區,開明里,6440,2680,3047,3393,['63000120-029']
SAU_63000120-029,2024,臺北市,北投區,開明里,6330,2690,3006,3324,['63000120-029']
SAU_63000120-030,2018,臺北市,北投區,中和里,5094,1948,2461,2633,['63000120-030']
SAU_63000120-030,2019,臺北市,北投區,中和里,5070,1975,2438,2632,['63000120-030']
SAU_63000120-030,2020,臺北市,北投區,中和里,4971,1959,2386,2585,['63000120-030']
SAU_63000120-030,2021,臺北市,北投區,中和里,4788,1956,2290,2498,['63000120-030']
SAU_63000120-030,2022,臺北市,北投區,中和里,4703,1972,2249,2454,['63000120-030']
SAU_63000120-030,2023,臺北市,北投區,中和里,4649,1972,2198,2451,['63000120-030']
SAU_63000120-030,2024,臺北市,北投區,中和里,4654,1997,2186,2468,['63000120-030']
SAU_63000120-031,2018,臺北市,北投區,智仁里,6410,2330,3064,3346,['63000120-031']
SAU_63000120-031,2019,臺北市,北投區,智仁里,6311,2316,3005,3306,['63000120-031']
SAU_63000120-031,2020,臺北市,北投區,智仁里,6210,2291,2960,3250,['63000120-031']
SAU_63000120-031,2021,臺北市,北投區,智仁里,6128,2307,2924,3204,['63000120-031']
SAU_63000120-031,2022,臺北市,北投區,智仁里,5920,2304,2794,3126,['63000120-031']
SAU_63000120-031,2023,臺北市,北投區,智仁里,5854,2290,2763,3091,['63000120-031']
SAU_63000120-031,2024,臺北市,北投區,智仁里,5739,2294,2679,3060,['63000120-031']
SAU_63000120-032,2018,臺北市,北投區,秀山里,3381,1227,1647,1734,['63000120-032']
SAU_63000120-032,2019,臺北市,北投區,秀山里,3320,1227,1619,1701,['63000120-032']
SAU_63000120-032,2020,臺北市,北投區,秀山里,3273,1215,1590,1683,['63000120-032']
SAU_63000120-032,2021,臺北市,北投區,秀山里,3172,1212,1532,1640,['63000120-032']
SAU_63000120-032,2022,臺北市,北投區,秀山里,3125,1199,1508,1617,['63000120-032']
SAU_63000120-032,2023,臺北市,北投區,秀山里,3129,1220,1496,1633,['63000120-032']
SAU_63000120-032,2024,臺北市,北投區,秀山里,3090,1219,1499,1591,['63000120-032']
SAU_63000120-033,2018,臺北市,北投區,文化里,4486,1664,2182,2304,['63000120-033']
SAU_63000120-033,2019,臺北市,北投區,文化里,4373,1656,2110,2263,['63000120-033']
SAU_63000120-033,2020,臺北市,北投區,文化里,4249,1656,2055,2194,['63000120-033']
SAU_63000120-033,2021,臺北市,北投區,文化里,4174,1654,2025,2149,['63000120-033']
SAU_63000120-033,2022,臺北市,北投區,文化里,3999,1624,1955,2044,['63000120-033']
SAU_63000120-033,2023,臺北市,北投區,文化里,3981,1613,1947,2034,['63000120-033']
SAU_63000120-033,2024,臺北市,北投區,文化里,3926,1613,1917,2009,['63000120-033']
SAU_63000120-034,2018,臺北市,北投區,豐年里,4798,1694,2338,2460,['63000120-034']
SAU_63000120-034,2019,臺北市,北投區,豐年里,4709,1703,2291,2418,['63000120-034']
SAU_63000120-034,2020,臺北市,北投區,豐年里,4635,1690,2247,2388,['63000120-034']
SAU_63000120-034,2021,臺北市,北投區,豐年里,4516,1669,2186,2330,['63000120-034']
SAU_63000120-034,2022,臺北市,北投區,豐年里,4329,1641,2100,2229,['63000120-034']
SAU_63000120-034,2023,臺北市,北投區,豐年里,4204,1632,2035,2169,['63000120-034']
SAU_63000120-034,2024,臺北市,北投區,豐年里,4033,1603,1951,2082,['63000120-034']
SAU_63000120-035,2018,臺北市,北投區,稻香里,5690,2216,2826,2864,['63000120-035']
SAU_63000120-035,2019,臺北市,北投區,稻香里,5540,2221,2742,2798,['63000120-035']
SAU_63000120-035,2020,臺北市,北投區,稻香里,5434,2226,2693,2741,['63000120-035']
SAU_63000120-035,2021,臺北市,北投區,稻香里,5288,2214,2598,2690,['63000120-035']
SAU_63000120-035,2022,臺北市,北投區,稻香里,5250,2253,2566,2684,['63000120-035']
SAU_63000120-035,2023,臺北市,北投區,稻香里,5382,2342,2615,2767,['63000120-035']
SAU_63000120-035,2024,臺北市,北投區,稻香里,5485,2437,2662,2823,['63000120-035']
SAU_63000120-036,2018,臺北市,北投區,桃源里,6290,2353,3070,3220,['63000120-036']
SAU_63000120-036,2019,臺北市,北投區,桃源里,6145,2350,3017,3128,['63000120-036']
SAU_63000120-036,2020,臺北市,北投區,桃源里,6027,2336,2957,3070,['63000120-036']
SAU_63000120-036,2021,臺北市,北投區,桃源里,5961,2387,2936,3025,['63000120-036']
SAU_63000120-036,2022,臺北市,北投區,桃源里,5860,2379,2879,2981,['63000120-036']
SAU_63000120-036,2023,臺北市,北投區,桃源里,5813,2397,2825,2988,['63000120-036']
SAU_63000120-036,2024,臺北市,北投區,桃源里,5811,2427,2827,2984,['63000120-036']
SAU_63000120-037,2018,臺北市,北投區,一德里,7830,2836,3818,4012,['63000120-037']
SAU_63000120-037,2019,臺北市,北投區,一德里,7809,2887,3804,4005,['63000120-037']
SAU_63000120-037,2020,臺北市,北投區,一德里,7571,2849,3685,3886,['63000120-037']
SAU_63000120-037,2021,臺北市,北投區,一德里,7407,2829,3621,3786,['63000120-037']
SAU_63000120-037,2022,臺北市,北投區,一德里,7385,2920,3579,3806,['63000120-037']
SAU_63000120-037,2023,臺北市,北投區,一德里,7421,2970,3568,3853,['63000120-037']
SAU_63000120-037,2024,臺北市,北投區,一德里,7288,2985,3501,3787,['63000120-037']
SAU_63000120-038,2018,臺北市,北投區,關渡里,11859,4243,5875,5984,['63000120-038']
SAU_63000120-038,2019,臺北市,北投區,關渡里,11836,4252,5802,6034,['63000120-038']
SAU_63000120-038,2020,臺北市,北投區,關渡里,11577,4239,5633,5944,['63000120-038']
SAU_63000120-038,2021,臺北市,北投區,關渡里,11259,4230,5479,5780,['63000120-038']
SAU_63000120-038,2022,臺北市,北投區,關渡里,10982,4207,5327,5655,['63000120-038']
SAU_63000120-038,2023,臺北市,北投區,關渡里,10792,4231,5203,5589,['63000120-038']
SAU_63000120-038,2024,臺北市,北投區,關渡里,10514,4262,5034,5480,['63000120-038']
SAU_63000120-039,2018,臺北市,北投區,泉源里,2475,866,1297,1178,['63000120-039']
SAU_63000120-039,2019,臺北市,北投區,泉源里,2425,864,1261,1164,['63000120-039']
SAU_63000120-039,2020,臺北市,北投區,泉源里,2381,862,1233,1148,['63000120-039']
SAU_63000120-039,2021,臺北市,北投區,泉源里,2312,854,1207,1105,['63000120-039']
SAU_63000120-039,2022,臺北市,北投區,泉源里,2267,864,1180,1087,['63000120-039']
SAU_63000120-039,2023,臺北市,北投區,泉源里,2266,862,1185,1081,['63000120-039']
SAU_63000120-039,2024,臺北市,北投區,泉源里,2237,879,1170,1067,['63000120-039']
SAU_63000120-040,2018,臺北市,北投區,湖山里,1685,702,870,815,['63000120-040']
SAU_63000120-040,2019,臺北市,北投區,湖山里,1660,701,865,795,['63000120-040']
SAU_63000120-040,2020,臺北市,北投區,湖山里,1626,692,850,776,['63000120-040']
SAU_63000120-040,2021,臺北市,北投區,湖山里,1546,680,815,731,['63000120-040']
SAU_63000120-040,2022,臺北市,北投區,湖山里,1492,666,800,692,['63000120-040']
SAU_63000120-040,2023,臺北市,北投區,湖山里,1472,650,791,681,['63000120-040']
SAU_63000120-040,2024,臺北市,北投區,湖山里,1415,656,765,650,['63000120-040']
SAU_63000120-041,2018,臺北市,北投區,大屯里,1265,427,670,595,['63000120-041']
SAU_63000120-041,2019,臺北市,北投區,大屯里,1277,438,669,608,['63000120-041']
SAU_63000120-041,2020,臺北市,北投區,大屯里,1294,448,680,614,['63000120-041']
SAU_63000120-041,2021,臺北市,北投區,大屯里,1238,436,655,583,['63000120-041']
SAU_63000120-041,2022,臺北市,北投區,大屯里,1232,440,665,567,['63000120-041']
SAU_63000120-041,2023,臺北市,北投區,大屯里,1198,437,639,559,['63000120-041']
SAU_63000120-041,2024,臺北市,北投區,大屯里,1189,448,635,554,['63000120-041']
SAU_63000120-042,2018,臺北市,北投區,湖田里,985,382,534,451,['63000120-042']
SAU_63000120-042,2019,臺北市,北投區,湖田里,949,374,517,432,['63000120-042']
SAU_63000120-042,2020,臺北市,北投區,湖田里,933,377,507,426,['63000120-042']
SAU_63000120-042,2021,臺北市,北投區,湖田里,898,379,493,405,['63000120-042']
SAU_63000120-042,2022,臺北市,北投區,湖田里,871,375,479,392,['63000120-042']
SAU_63000120-042,2023,臺北市,北投區,湖田里,854,370,465,389,['63000120-042']
SAU_63000120-042,2024,臺北市,北投區,湖田里,858,365,461,397,['63000120-042']
SAU_64000010-001,2018,高雄市,鹽埕區,藍橋里,1506,624,727,779,['64000010-001']
SAU_64000010-001,2019,高雄市,鹽埕區,藍橋里,1482,616,712,770,['64000010-001']
SAU_64000010-001,2020,高雄市,鹽埕區,藍橋里,1470,608,704,766,['64000010-001']
SAU_64000010-001,2021,高雄市,鹽埕區,藍橋里,1401,595,672,729,['64000010-001']
SAU_64000010-001,2022,高雄市,鹽埕區,藍橋里,1393,595,663,730,['64000010-001']
SAU_64000010-001,2023,高雄市,鹽埕區,藍橋里,1382,591,655,727,['64000010-001']
SAU_64000010-001,2024,高雄市,鹽埕區,藍橋里,1365,595,647,718,['64000010-001']
SAU_64000010-002,2018,高雄市,鹽埕區,慈愛里,405,166,202,203,['64000010-002']
SAU_64000010-002,2019,高雄市,鹽埕區,慈愛里,374,161,192,182,['64000010-002']
SAU_64000010-002,2020,高雄市,鹽埕區,慈愛里,362,161,186,176,['64000010-002']
SAU_64000010-002,2021,高雄市,鹽埕區,慈愛里,353,160,180,173,['64000010-002']
SAU_64000010-002,2022,高雄市,鹽埕區,慈愛里,352,156,178,174,['64000010-002']
SAU_64000010-002,2023,高雄市,鹽埕區,慈愛里,343,159,170,173,['64000010-002']
SAU_64000010-002,2024,高雄市,鹽埕區,慈愛里,335,156,166,169,['64000010-002']
SAU_64000010-003,2018,高雄市,鹽埕區,博愛里,713,333,340,373,['64000010-003']
SAU_64000010-003,2019,高雄市,鹽埕區,博愛里,700,326,335,365,['64000010-003']
SAU_64000010-003,2020,高雄市,鹽埕區,博愛里,687,330,328,359,['64000010-003']
SAU_64000010-003,2021,高雄市,鹽埕區,博愛里,668,333,320,348,['64000010-003']
SAU_64000010-003,2022,高雄市,鹽埕區,博愛里,646,321,312,334,['64000010-003']
SAU_64000010-003,2023,高雄市,鹽埕區,博愛里,646,326,308,338,['64000010-003']
SAU_64000010-003,2024,高雄市,鹽埕區,博愛里,630,322,299,331,['64000010-003']
SAU_64000010-004,2018,高雄市,鹽埕區,壽星里,1451,726,749,702,['64000010-004']
SAU_64000010-004,2019,高雄市,鹽埕區,壽星里,1437,731,747,690,['64000010-004']
SAU_64000010-004,2020,高雄市,鹽埕區,壽星里,1393,718,727,666,['64000010-004']
SAU_64000010-004,2021,高雄市,鹽埕區,壽星里,1359,704,698,661,['64000010-004']
SAU_64000010-004,2022,高雄市,鹽埕區,壽星里,1357,720,692,665,['64000010-004']
SAU_64000010-004,2023,高雄市,鹽埕區,壽星里,1356,724,687,669,['64000010-004']
SAU_64000010-004,2024,高雄市,鹽埕區,壽星里,1323,736,677,646,['64000010-004']
SAU_64000010-005,2018,高雄市,鹽埕區,中山里,1175,507,554,621,['64000010-005']
SAU_64000010-005,2019,高雄市,鹽埕區,中山里,1253,561,594,659,['64000010-005']
SAU_64000010-005,2020,高雄市,鹽埕區,中山里,1308,612,618,690,['64000010-005']
SAU_64000010-005,2021,高雄市,鹽埕區,中山里,1408,684,666,742,['64000010-005']
SAU_64000010-005,2022,高雄市,鹽埕區,中山里,1410,691,672,738,['64000010-005']
SAU_64000010-005,2023,高雄市,鹽埕區,中山里,1431,689,673,758,['64000010-005']
SAU_64000010-005,2024,高雄市,鹽埕區,中山里,1430,696,682,748,['64000010-005']
SAU_64000010-006,2018,高雄市,鹽埕區,教仁里,2249,961,1108,1141,['64000010-006']
SAU_64000010-006,2019,高雄市,鹽埕區,教仁里,2195,959,1065,1130,['64000010-006']
SAU_64000010-006,2020,高雄市,鹽埕區,教仁里,2171,946,1052,1119,['64000010-006']
SAU_64000010-006,2021,高雄市,鹽埕區,教仁里,2090,929,1012,1078,['64000010-006']
SAU_64000010-006,2022,高雄市,鹽埕區,教仁里,2035,914,976,1059,['64000010-006']
SAU_64000010-006,2023,高雄市,鹽埕區,教仁里,2056,926,978,1078,['64000010-006']
SAU_64000010-006,2024,高雄市,鹽埕區,教仁里,2003,932,946,1057,['64000010-006']
SAU_64000010-007,2018,高雄市,鹽埕區,新樂里,925,389,477,448,['64000010-007']
SAU_64000010-007,2019,高雄市,鹽埕區,新樂里,918,390,471,447,['64000010-007']
SAU_64000010-007,2020,高雄市,鹽埕區,新樂里,894,388,456,438,['64000010-007']
SAU_64000010-007,2021,高雄市,鹽埕區,新樂里,852,385,430,422,['64000010-007']
SAU_64000010-007,2022,高雄市,鹽埕區,新樂里,858,391,433,425,['64000010-007']
SAU_64000010-007,2023,高雄市,鹽埕區,新樂里,845,380,420,425,['64000010-007']
SAU_64000010-007,2024,高雄市,鹽埕區,新樂里,822,377,414,408,['64000010-007']
SAU_64000010-008,2018,高雄市,鹽埕區,中原里,691,296,317,374,['64000010-008']
SAU_64000010-008,2019,高雄市,鹽埕區,中原里,677,298,313,364,['64000010-008']
SAU_64000010-008,2020,高雄市,鹽埕區,中原里,648,295,300,348,['64000010-008']
SAU_64000010-008,2021,高雄市,鹽埕區,中原里,623,288,290,333,['64000010-008']
SAU_64000010-008,2022,高雄市,鹽埕區,中原里,589,282,275,314,['64000010-008']
SAU_64000010-008,2023,高雄市,鹽埕區,中原里,593,281,276,317,['64000010-008']
SAU_64000010-008,2024,高雄市,鹽埕區,中原里,577,284,273,304,['64000010-008']
SAU_64000010-009,2018,高雄市,鹽埕區,光明里,1518,787,760,758,['64000010-009']
SAU_64000010-009,2019,高雄市,鹽埕區,光明里,1513,789,760,753,['64000010-009']
SAU_64000010-009,2020,高雄市,鹽埕區,光明里,1551,810,770,781,['64000010-009']
SAU_64000010-009,2021,高雄市,鹽埕區,光明里,1519,816,760,759,['64000010-009']
SAU_64000010-009,2022,高雄市,鹽埕區,光明里,1554,855,789,765,['64000010-009']
SAU_64000010-009,2023,高雄市,鹽埕區,光明里,1523,841,773,750,['64000010-009']
SAU_64000010-009,2024,高雄市,鹽埕區,光明里,1521,877,774,747,['64000010-009']
SAU_64000010-010,2018,高雄市,鹽埕區,育仁里,857,390,403,454,['64000010-010']
SAU_64000010-010,2019,高雄市,鹽埕區,育仁里,881,408,418,463,['64000010-010']
SAU_64000010-010,2020,高雄市,鹽埕區,育仁里,860,403,407,453,['64000010-010']
SAU_64000010-010,2021,高雄市,鹽埕區,育仁里,830,391,397,433,['64000010-010']
SAU_64000010-010,2022,高雄市,鹽埕區,育仁里,826,398,387,439,['64000010-010']
SAU_64000010-010,2023,高雄市,鹽埕區,育仁里,856,402,399,457,['64000010-010']
SAU_64000010-010,2024,高雄市,鹽埕區,育仁里,850,403,405,445,['64000010-010']
SAU_64000010-011,2018,高雄市,鹽埕區,河濱里,1812,777,891,921,['64000010-011']
SAU_64000010-011,2019,高雄市,鹽埕區,河濱里,1782,778,876,906,['64000010-011']
SAU_64000010-011,2020,高雄市,鹽埕區,河濱里,1747,779,854,893,['64000010-011']
SAU_64000010-011,2021,高雄市,鹽埕區,河濱里,1702,769,837,865,['64000010-011']
SAU_64000010-011,2022,高雄市,鹽埕區,河濱里,1654,756,797,857,['64000010-011']
SAU_64000010-011,2023,高雄市,鹽埕區,河濱里,1643,745,785,858,['64000010-011']
SAU_64000010-011,2024,高雄市,鹽埕區,河濱里,1605,747,760,845,['64000010-011']
SAU_64000010-012,2018,高雄市,鹽埕區,沙地里,841,307,425,416,['64000010-012']
SAU_64000010-012,2019,高雄市,鹽埕區,沙地里,790,295,387,403,['64000010-012']
SAU_64000010-012,2020,高雄市,鹽埕區,沙地里,787,290,380,407,['64000010-012']
SAU_64000010-012,2021,高雄市,鹽埕區,沙地里,794,290,382,412,['64000010-012']
SAU_64000010-012,2022,高雄市,鹽埕區,沙地里,770,293,362,408,['64000010-012']
SAU_64000010-012,2023,高雄市,鹽埕區,沙地里,718,285,339,379,['64000010-012']
SAU_64000010-012,2024,高雄市,鹽埕區,沙地里,687,280,325,362,['64000010-012']
SAU_64000010-013,2018,高雄市,鹽埕區,南端里,1092,482,554,538,['64000010-013']
SAU_64000010-013,2019,高雄市,鹽埕區,南端里,1066,482,536,530,['64000010-013']
SAU_64000010-013,2020,高雄市,鹽埕區,南端里,1053,472,523,530,['64000010-013']
SAU_64000010-013,2021,高雄市,鹽埕區,南端里,1025,466,512,513,['64000010-013']
SAU_64000010-013,2022,高雄市,鹽埕區,南端里,993,452,494,499,['64000010-013']
SAU_64000010-013,2023,高雄市,鹽埕區,南端里,982,448,484,498,['64000010-013']
SAU_64000010-013,2024,高雄市,鹽埕區,南端里,985,465,485,500,['64000010-013']
SAU_64000010-014,2018,高雄市,鹽埕區,港都里,1222,552,595,627,['64000010-014']
SAU_64000010-014,2019,高雄市,鹽埕區,港都里,1192,554,591,601,['64000010-014']
SAU_64000010-014,2020,高雄市,鹽埕區,港都里,1182,548,585,597,['64000010-014']
SAU_64000010-014,2021,高雄市,鹽埕區,港都里,1140,538,570,570,['64000010-014']
SAU_64000010-014,2022,高雄市,鹽埕區,港都里,1112,545,558,554,['64000010-014']
SAU_64000010-014,2023,高雄市,鹽埕區,港都里,1098,540,538,560,['64000010-014']
SAU_64000010-014,2024,高雄市,鹽埕區,港都里,1092,544,531,561,['64000010-014']
SAU_64000010-015,2018,高雄市,鹽埕區,江西里,1170,496,605,565,['64000010-015']
SAU_64000010-015,2019,高雄市,鹽埕區,江西里,1188,497,612,576,['64000010-015']
SAU_64000010-015,2020,高雄市,鹽埕區,江西里,1160,496,601,559,['64000010-015']
SAU_64000010-015,2021,高雄市,鹽埕區,江西里,1094,483,565,529,['64000010-015']
SAU_64000010-015,2022,高雄市,鹽埕區,江西里,1072,481,548,524,['64000010-015']
SAU_64000010-015,2023,高雄市,鹽埕區,江西里,1083,482,555,528,['64000010-015']
SAU_64000010-015,2024,高雄市,鹽埕區,江西里,1058,486,550,508,['64000010-015']
SAU_64000010-016,2018,高雄市,鹽埕區,新豐里,939,446,459,480,['64000010-016']
SAU_64000010-016,2019,高雄市,鹽埕區,新豐里,944,445,459,485,['64000010-016']
SAU_64000010-016,2020,高雄市,鹽埕區,新豐里,915,438,454,461,['64000010-016']
SAU_64000010-016,2021,高雄市,鹽埕區,新豐里,892,427,441,451,['64000010-016']
SAU_64000010-016,2022,高雄市,鹽埕區,新豐里,880,425,428,452,['64000010-016']
SAU_64000010-016,2023,高雄市,鹽埕區,新豐里,898,442,443,455,['64000010-016']
SAU_64000010-016,2024,高雄市,鹽埕區,新豐里,902,449,442,460,['64000010-016']
SAU_64000010-017,2018,高雄市,鹽埕區,府北里,2161,1152,1137,1024,['64000010-017']
SAU_64000010-017,2019,高雄市,鹽埕區,府北里,2269,1217,1169,1100,['64000010-017']
SAU_64000010-017,2020,高雄市,鹽埕區,府北里,2224,1208,1136,1088,['64000010-017']
SAU_64000010-017,2021,高雄市,鹽埕區,府北里,2159,1184,1096,1063,['64000010-017']
SAU_64000010-017,2022,高雄市,鹽埕區,府北里,2046,1123,1031,1015,['64000010-017']
SAU_64000010-017,2023,高雄市,鹽埕區,府北里,2154,1217,1078,1076,['64000010-017']
SAU_64000010-017,2024,高雄市,鹽埕區,府北里,2228,1271,1105,1123,['64000010-017']
SAU_64000010-018,2018,高雄市,鹽埕區,陸橋里,1309,555,637,672,['64000010-018']
SAU_64000010-018,2019,高雄市,鹽埕區,陸橋里,1271,553,616,655,['64000010-018']
SAU_64000010-018,2020,高雄市,鹽埕區,陸橋里,1236,545,596,640,['64000010-018']
SAU_64000010-018,2021,高雄市,鹽埕區,陸橋里,1201,546,583,618,['64000010-018']
SAU_64000010-018,2022,高雄市,鹽埕區,陸橋里,1171,526,567,604,['64000010-018']
SAU_64000010-018,2023,高雄市,鹽埕區,陸橋里,1150,528,560,590,['64000010-018']
SAU_64000010-018,2024,高雄市,鹽埕區,陸橋里,1117,522,546,571,['64000010-018']
SAU_64000010-019,2018,高雄市,鹽埕區,瀨南里,634,304,314,320,['64000010-019']
SAU_64000010-019,2019,高雄市,鹽埕區,瀨南里,621,306,309,312,['64000010-019']
SAU_64000010-019,2020,高雄市,鹽埕區,瀨南里,599,294,298,301,['64000010-019']
SAU_64000010-019,2021,高雄市,鹽埕區,瀨南里,568,287,281,287,['64000010-019']
SAU_64000010-019,2022,高雄市,鹽埕區,瀨南里,554,286,275,279,['64000010-019']
SAU_64000010-019,2023,高雄市,鹽埕區,瀨南里,564,287,283,281,['64000010-019']
SAU_64000010-019,2024,高雄市,鹽埕區,瀨南里,560,284,286,274,['64000010-019']
SAU_64000010-020,2018,高雄市,鹽埕區,新化里,674,278,341,333,['64000010-020']
SAU_64000010-020,2019,高雄市,鹽埕區,新化里,637,265,328,309,['64000010-020']
SAU_64000010-020,2020,高雄市,鹽埕區,新化里,627,267,323,304,['64000010-020']
SAU_64000010-020,2021,高雄市,鹽埕區,新化里,606,263,312,294,['64000010-020']
SAU_64000010-020,2022,高雄市,鹽埕區,新化里,604,260,320,284,['64000010-020']
SAU_64000010-020,2023,高雄市,鹽埕區,新化里,603,263,322,281,['64000010-020']
SAU_64000010-020,2024,高雄市,鹽埕區,新化里,591,258,311,280,['64000010-020']
SAU_64000010-021,2018,高雄市,鹽埕區,江南里,715,279,361,354,['64000010-021']
SAU_64000010-021,2019,高雄市,鹽埕區,江南里,699,277,354,345,['64000010-021']
SAU_64000010-021,2020,高雄市,鹽埕區,江南里,679,273,338,341,['64000010-021']
SAU_64000010-021,2021,高雄市,鹽埕區,江南里,628,268,322,306,['64000010-021']
SAU_64000010-021,2022,高雄市,鹽埕區,江南里,605,259,299,306,['64000010-021']
SAU_64000010-021,2023,高雄市,鹽埕區,江南里,615,261,305,310,['64000010-021']
SAU_64000010-021,2024,高雄市,鹽埕區,江南里,594,253,296,298,['64000010-021']
SAU_64000020-001,2018,高雄市,鼓山區,鼓峰里,2153,940,1030,1123,['64000020-001']
SAU_64000020-001,2019,高雄市,鼓山區,鼓峰里,2124,938,1012,1112,['64000020-001']
SAU_64000020-001,2020,高雄市,鼓山區,鼓峰里,2131,947,1015,1116,['64000020-001']
SAU_64000020-001,2021,高雄市,鼓山區,鼓峰里,2083,942,994,1089,['64000020-001']
SAU_64000020-001,2022,高雄市,鼓山區,鼓峰里,2045,937,970,1075,['64000020-001']
SAU_64000020-001,2023,高雄市,鼓山區,鼓峰里,2004,936,949,1055,['64000020-001']
SAU_64000020-001,2024,高雄市,鼓山區,鼓峰里,2009,959,942,1067,['64000020-001']
SAU_64000020-002,2018,高雄市,鼓山區,雄峰里,2211,1013,1070,1141,['64000020-002']
SAU_64000020-002,2019,高雄市,鼓山區,雄峰里,2185,1007,1040,1145,['64000020-002']
SAU_64000020-002,2020,高雄市,鼓山區,雄峰里,2125,999,1011,1114,['64000020-002']
SAU_64000020-002,2021,高雄市,鼓山區,雄峰里,2074,993,979,1095,['64000020-002']
SAU_64000020-002,2022,高雄市,鼓山區,雄峰里,2035,990,967,1068,['64000020-002']
SAU_64000020-002,2023,高雄市,鼓山區,雄峰里,2015,1000,961,1054,['64000020-002']
SAU_64000020-002,2024,高雄市,鼓山區,雄峰里,2026,1019,958,1068,['64000020-002']
SAU_64000020-003,2018,高雄市,鼓山區,前峰里,4556,1923,2261,2295,['64000020-003']
