sau_id,year,COUNTY,TOWN,VILLAGE,H_CNT,P_CNT,M_CNT,F_CNT,members
SAU_63000040-038,2020,臺北市,中山區,朱崙里,1454,2944,1352,1592,['63000040-038']
SAU_63000040-038,2021,臺北市,中山區,朱崙里,1467,2918,1335,1583,['63000040-038']
SAU_63000040-038,2022,臺北市,中山區,朱崙里,1458,2891,1293,1598,['63000040-038']
SAU_63000040-038,2023,臺北市,中山區,朱崙里,1496,2979,1346,1633,['63000040-038']
SAU_63000040-038,2024,臺北市,中山區,朱崙里,1494,2934,1330,1604,['63000040-038']
SAU_63000040-039,2020,臺北市,中山區,力行里,2782,6181,2855,3326,['63000040-039']
SAU_63000040-039,2021,臺北市,中山區,力行里,2725,5922,2738,3184,['63000040-039']
SAU_63000040-039,2022,臺北市,中山區,力行里,2772,5938,2759,3179,['63000040-039']
SAU_63000040-039,2023,臺北市,中山區,力行里,2831,6080,2814,3266,['63000040-039']
SAU_63000040-039,2024,臺北市,中山區,力行里,2838,5982,2747,3235,['63000040-039']
SAU_63000040-040,2020,臺北市,中山區,復華里,2213,4766,2149,2617,['63000040-040']
SAU_63000040-040,2021,臺北市,中山區,復華里,2156,4597,2079,2518,['63000040-040']
SAU_63000040-040,2022,臺北市,中山區,復華里,2138,4504,2019,2485,['63000040-040']
SAU_63000040-040,2023,臺北市,中山區,復華里,2150,4563,2052,2511,['63000040-040']
SAU_63000040-040,2024,臺北市,中山區,復華里,2172,4510,2039,2471,['63000040-040']
SAU_63000040-041,2020,臺北市,中山區,金泰里,3498,8133,3904,4229,['63000040-041']
SAU_63000040-041,2021,臺北市,中山區,金泰里,3456,7984,3835,4149,['63000040-041']
SAU_63000040-041,2022,臺北市,中山區,金泰里,3449,7920,3775,4145,['63000040-041']
SAU_63000040-041,2023,臺北市,中山區,金泰里,3532,8125,3883,4242,['63000040-041']
SAU_63000040-041,2024,臺北市,中山區,金泰里,3579,8214,3930,4284,['63000040-041']
SAU_63000040-042,2020,臺北市,中山區,北安里,1022,2670,1266,1404,['63000040-042']
SAU_63000040-042,2021,臺北市,中山區,北安里,1014,2559,1220,1339,['63000040-042']
SAU_63000040-042,2022,臺北市,中山區,北安里,1019,2474,1178,1296,['63000040-042']
SAU_63000040-042,2023,臺北市,中山區,北安里,1021,2453,1156,1297,['63000040-042']
SAU_63000040-042,2024,臺北市,中山區,北安里,1019,2309,1066,1243,['63000040-042']
SAU_63000050-001,2020,臺北市,中正區,水源里,1388,3039,1408,1631,['63000050-001']
SAU_63000050-001,2021,臺北市,中正區,水源里,1379,2967,1364,1603,['63000050-001']
SAU_63000050-001,2022,臺北市,中正區,水源里,1370,2891,1330,1561,['63000050-001']
SAU_63000050-001,2023,臺北市,中正區,水源里,1379,2932,1349,1583,['63000050-001']
SAU_63000050-001,2024,臺北市,中正區,水源里,1394,2888,1320,1568,['63000050-001']
SAU_63000050-002,2020,臺北市,中正區,富水里,1056,2614,1266,1348,['63000050-002']
SAU_63000050-002,2021,臺北市,中正區,富水里,1044,2551,1237,1314,['63000050-002']
SAU_63000050-002,2022,臺北市,中正區,富水里,1010,2420,1182,1238,['63000050-002']
SAU_63000050-002,2023,臺北市,中正區,富水里,1007,2379,1166,1213,['63000050-002']
SAU_63000050-002,2024,臺北市,中正區,富水里,1012,2351,1164,1187,['63000050-002']
SAU_63000050-003,2020,臺北市,中正區,文盛里,1173,2609,1263,1346,['63000050-003']
SAU_63000050-003,2021,臺北市,中正區,文盛里,1195,2546,1235,1311,['63000050-003']
SAU_63000050-003,2022,臺北市,中正區,文盛里,1215,2536,1213,1323,['63000050-003']
SAU_63000050-003,2023,臺北市,中正區,文盛里,1250,2567,1215,1352,['63000050-003']
SAU_63000050-003,2024,臺北市,中正區,文盛里,1226,2463,1159,1304,['63000050-003']
SAU_63000050-004,2020,臺北市,中正區,林興里,2195,4779,2256,2523,['63000050-004']
SAU_63000050-004,2021,臺北市,中正區,林興里,2192,4675,2204,2471,['63000050-004']
SAU_63000050-004,2022,臺北市,中正區,林興里,2170,4586,2142,2444,['63000050-004']
SAU_63000050-004,2023,臺北市,中正區,林興里,2224,4710,2198,2512,['63000050-004']
SAU_63000050-004,2024,臺北市,中正區,林興里,2240,4692,2188,2504,['63000050-004']
SAU_63000050-005,2020,臺北市,中正區,河堤里,2011,4487,2126,2361,['63000050-005']
SAU_63000050-005,2021,臺北市,中正區,河堤里,1963,4245,2033,2212,['63000050-005']
SAU_63000050-005,2022,臺北市,中正區,河堤里,1948,4173,1962,2211,['63000050-005']
SAU_63000050-005,2023,臺北市,中正區,河堤里,1961,4252,1993,2259,['63000050-005']
SAU_63000050-005,2024,臺北市,中正區,河堤里,1968,4245,1972,2273,['63000050-005']
SAU_63000050-006,2020,臺北市,中正區,頂東里,2828,5957,2760,3197,['63000050-006']
SAU_63000050-006,2021,臺北市,中正區,頂東里,2799,5742,2681,3061,['63000050-006']
SAU_63000050-006,2022,臺北市,中正區,頂東里,2808,5605,2584,3021,['63000050-006']
SAU_63000050-006,2023,臺北市,中正區,頂東里,2840,5725,2628,3097,['63000050-006']
SAU_63000050-006,2024,臺北市,中正區,頂東里,2831,5595,2557,3038,['63000050-006']
SAU_63000050-007,2020,臺北市,中正區,網溪里,2505,5695,2632,3063,['63000050-007']
SAU_63000050-007,2021,臺北市,中正區,網溪里,2529,5569,2584,2985,['63000050-007']
SAU_63000050-007,2022,臺北市,中正區,網溪里,2510,5377,2478,2899,['63000050-007']
SAU_63000050-007,2023,臺北市,中正區,網溪里,2558,5497,2538,2959,['63000050-007']
SAU_63000050-007,2024,臺北市,中正區,網溪里,2571,5460,2529,2931,['63000050-007']
SAU_63000050-008,2020,臺北市,中正區,板溪里,1477,3189,1504,1685,['63000050-008']
SAU_63000050-008,2021,臺北市,中正區,板溪里,1482,3119,1461,1658,['63000050-008']
SAU_63000050-008,2022,臺北市,中正區,板溪里,1588,3248,1498,1750,['63000050-008']
SAU_63000050-008,2023,臺北市,中正區,板溪里,1619,3298,1504,1794,['63000050-008']
SAU_63000050-008,2024,臺北市,中正區,板溪里,1603,3246,1462,1784,['63000050-008']
SAU_63000050-009,2020,臺北市,中正區,螢圃里,2523,5528,2640,2888,['63000050-009']
SAU_63000050-009,2021,臺北市,中正區,螢圃里,2498,5314,2533,2781,['63000050-009']
SAU_63000050-009,2022,臺北市,中正區,螢圃里,2488,5228,2490,2738,['63000050-009']
SAU_63000050-009,2023,臺北市,中正區,螢圃里,2526,5345,2514,2831,['63000050-009']
SAU_63000050-009,2024,臺北市,中正區,螢圃里,2544,5290,2472,2818,['63000050-009']
SAU_63000050-010,2020,臺北市,中正區,螢雪里,1820,4261,2031,2230,['63000050-010']
SAU_63000050-010,2021,臺北市,中正區,螢雪里,1798,4094,1949,2145,['63000050-010']
SAU_63000050-010,2022,臺北市,中正區,螢雪里,1785,3975,1885,2090,['63000050-010']
SAU_63000050-010,2023,臺北市,中正區,螢雪里,1781,3984,1903,2081,['63000050-010']
SAU_63000050-010,2024,臺北市,中正區,螢雪里,1755,3904,1862,2042,['63000050-010']
SAU_63000050-011,2020,臺北市,中正區,永功里,2591,6289,3054,3235,['63000050-011']
SAU_63000050-011,2021,臺北市,中正區,永功里,2590,6124,2985,3139,['63000050-011']
SAU_63000050-011,2022,臺北市,中正區,永功里,2593,6024,2931,3093,['63000050-011']
SAU_63000050-011,2023,臺北市,中正區,永功里,2599,6036,2918,3118,['63000050-011']
SAU_63000050-011,2024,臺北市,中正區,永功里,2629,6008,2905,3103,['63000050-011']
SAU_63000050-012,2020,臺北市,中正區,永昌里,2065,4857,2372,2485,['63000050-012']
SAU_63000050-012,2021,臺北市,中正區,永昌里,2031,4676,2275,2401,['63000050-012']
SAU_63000050-012,2022,臺北市,中正區,永昌里,1969,4466,2159,2307,['63000050-012']
SAU_63000050-012,2023,臺北市,中正區,永昌里,1983,4439,2144,2295,['63000050-012']
SAU_63000050-012,2024,臺北市,中正區,永昌里,1984,4387,2135,2252,['63000050-012']
SAU_63000050-013,2020,臺北市,中正區,龍興里,1547,4034,1929,2105,['63000050-013']
SAU_63000050-013,2021,臺北市,中正區,龍興里,1497,3832,1807,2025,['63000050-013']
SAU_63000050-013,2022,臺北市,中正區,龍興里,1485,3719,1735,1984,['63000050-013']
SAU_63000050-013,2023,臺北市,中正區,龍興里,1467,3670,1703,1967,['63000050-013']
SAU_63000050-013,2024,臺北市,中正區,龍興里,1445,3601,1672,1929,['63000050-013']
SAU_63000050-014,2020,臺北市,中正區,忠勤里,2987,6232,2940,3292,['63000050-014']
SAU_63000050-014,2021,臺北市,中正區,忠勤里,2914,5978,2841,3137,['63000050-014']
SAU_63000050-014,2022,臺北市,中正區,忠勤里,2897,5795,2770,3025,['63000050-014']
SAU_63000050-014,2023,臺北市,中正區,忠勤里,2917,5802,2761,3041,['63000050-014']
SAU_63000050-014,2024,臺北市,中正區,忠勤里,2909,5719,2701,3018,['63000050-014']
SAU_63000050-015,2020,臺北市,中正區,廈安里,1910,4882,2321,2561,['63000050-015']
SAU_63000050-015,2021,臺北市,中正區,廈安里,1894,4784,2279,2505,['63000050-015']
SAU_63000050-015,2022,臺北市,中正區,廈安里,1885,4756,2251,2505,['63000050-015']
SAU_63000050-015,2023,臺北市,中正區,廈安里,1889,4735,2239,2496,['63000050-015']
SAU_63000050-015,2024,臺北市,中正區,廈安里,1843,4567,2165,2402,['63000050-015']
SAU_63000050-016,2020,臺北市,中正區,愛國里,1388,3431,1555,1876,['63000050-016']
SAU_63000050-016,2021,臺北市,中正區,愛國里,1383,3398,1552,1846,['63000050-016']
SAU_63000050-016,2022,臺北市,中正區,愛國里,1419,3439,1579,1860,['63000050-016']
SAU_63000050-016,2023,臺北市,中正區,愛國里,1400,3452,1591,1861,['63000050-016']
SAU_63000050-016,2024,臺北市,中正區,愛國里,1397,3419,1578,1841,['63000050-016']
SAU_63000050-017,2020,臺北市,中正區,南門里,1088,2843,1336,1507,['63000050-017']
SAU_63000050-017,2021,臺北市,中正區,南門里,1078,2771,1298,1473,['63000050-017']
SAU_63000050-017,2022,臺北市,中正區,南門里,1069,2720,1274,1446,['63000050-017']
SAU_63000050-017,2023,臺北市,中正區,南門里,1096,2826,1318,1508,['63000050-017']
SAU_63000050-017,2024,臺北市,中正區,南門里,1078,2734,1263,1471,['63000050-017']
SAU_63000050-018,2020,臺北市,中正區,龍光里,1313,3539,1736,1803,['63000050-018']
SAU_63000050-018,2021,臺北市,中正區,龍光里,1330,3461,1698,1763,['63000050-018']
SAU_63000050-018,2022,臺北市,中正區,龍光里,1315,3381,1652,1729,['63000050-018']
SAU_63000050-018,2023,臺北市,中正區,龍光里,1312,3328,1616,1712,['63000050-018']
SAU_63000050-018,2024,臺北市,中正區,龍光里,1307,3271,1594,1677,['63000050-018']
SAU_63000050-019,2020,臺北市,中正區,南福里,4864,12111,5830,6281,['63000050-019']
SAU_63000050-019,2021,臺北市,中正區,南福里,4810,11903,5759,6144,['63000050-019']
SAU_63000050-019,2022,臺北市,中正區,南福里,4792,11807,5689,6118,['63000050-019']
SAU_63000050-019,2023,臺北市,中正區,南福里,4896,12054,5791,6263,['63000050-019']
SAU_63000050-019,2024,臺北市,中正區,南福里,4926,12021,5782,6239,['63000050-019']
SAU_63000050-020,2020,臺北市,中正區,龍福里,2264,5684,2708,2976,['63000050-020']
SAU_63000050-020,2021,臺北市,中正區,龍福里,2192,5462,2603,2859,['63000050-020']
SAU_63000050-020,2022,臺北市,中正區,龍福里,2174,5326,2518,2808,['63000050-020']
SAU_63000050-020,2023,臺北市,中正區,龍福里,2198,5339,2514,2825,['63000050-020']
SAU_63000050-020,2024,臺北市,中正區,龍福里,2164,5230,2464,2766,['63000050-020']
SAU_63000050-021,2020,臺北市,中正區,新營里,3540,9786,4751,5035,['63000050-021']
SAU_63000050-021,2021,臺北市,中正區,新營里,3469,9421,4554,4867,['63000050-021']
SAU_63000050-021,2022,臺北市,中正區,新營里,3412,9209,4478,4731,['63000050-021']
SAU_63000050-021,2023,臺北市,中正區,新營里,3413,9203,4452,4751,['63000050-021']
SAU_63000050-021,2024,臺北市,中正區,新營里,3335,8832,4279,4553,['63000050-021']
SAU_63000050-022,2020,臺北市,中正區,建國里,744,1776,815,961,['63000050-022']
SAU_63000050-022,2021,臺北市,中正區,建國里,770,1800,810,990,['63000050-022']
SAU_63000050-022,2022,臺北市,中正區,建國里,772,1798,820,978,['63000050-022']
SAU_63000050-022,2023,臺北市,中正區,建國里,785,1837,838,999,['63000050-022']
SAU_63000050-022,2024,臺北市,中正區,建國里,790,1867,844,1023,['63000050-022']
SAU_63000050-023,2020,臺北市,中正區,光復里,1913,3928,1859,2069,['63000050-023']
SAU_63000050-023,2021,臺北市,中正區,光復里,1909,3884,1829,2055,['63000050-023']
SAU_63000050-023,2022,臺北市,中正區,光復里,1892,3803,1785,2018,['63000050-023']
SAU_63000050-023,2023,臺北市,中正區,光復里,1911,3852,1794,2058,['63000050-023']
SAU_63000050-023,2024,臺北市,中正區,光復里,1941,3880,1802,2078,['63000050-023']
SAU_63000050-024,2020,臺北市,中正區,黎明里,1666,3528,1702,1826,['63000050-024']
SAU_63000050-024,2021,臺北市,中正區,黎明里,1634,3388,1627,1761,['63000050-024']
SAU_63000050-024,2022,臺北市,中正區,黎明里,1600,3280,1567,1713,['63000050-024']
SAU_63000050-024,2023,臺北市,中正區,黎明里,1630,3329,1604,1725,['63000050-024']
SAU_63000050-024,2024,臺北市,中正區,黎明里,1646,3316,1591,1725,['63000050-024']
SAU_63000050-025,2020,臺北市,中正區,梅花里,1386,3108,1445,1663,['63000050-025']
SAU_63000050-025,2021,臺北市,中正區,梅花里,1370,2991,1391,1600,['63000050-025']
SAU_63000050-025,2022,臺北市,中正區,梅花里,1380,2955,1351,1604,['63000050-025']
SAU_63000050-025,2023,臺北市,中正區,梅花里,1395,3011,1362,1649,['63000050-025']
SAU_63000050-025,2024,臺北市,中正區,梅花里,1409,2963,1347,1616,['63000050-025']
SAU_63000050-026,2020,臺北市,中正區,幸福里,2864,5749,2909,2840,['63000050-026']
SAU_63000050-026,2021,臺北市,中正區,幸福里,2836,5601,2833,2768,['63000050-026']
SAU_63000050-026,2022,臺北市,中正區,幸福里,2868,5585,2807,2778,['63000050-026']
SAU_63000050-026,2023,臺北市,中正區,幸福里,2896,5702,2833,2869,['63000050-026']
SAU_63000050-026,2024,臺北市,中正區,幸福里,2933,5637,2788,2849,['63000050-026']
SAU_63000050-027,2020,臺北市,中正區,幸市里,1926,4357,2067,2290,['63000050-027']
SAU_63000050-027,2021,臺北市,中正區,幸市里,1886,4110,1939,2171,['63000050-027']
SAU_63000050-027,2022,臺北市,中正區,幸市里,1887,4104,1911,2193,['63000050-027']
SAU_63000050-027,2023,臺北市,中正區,幸市里,1927,4230,1961,2269,['63000050-027']
SAU_63000050-027,2024,臺北市,中正區,幸市里,1941,4198,1950,2248,['63000050-027']
SAU_63000050-028,2020,臺北市,中正區,東門里,1670,3980,1926,2054,['63000050-028']
SAU_63000050-028,2021,臺北市,中正區,東門里,1652,3822,1834,1988,['63000050-028']
SAU_63000050-028,2022,臺北市,中正區,東門里,1614,3685,1767,1918,['63000050-028']
SAU_63000050-028,2023,臺北市,中正區,東門里,1626,3764,1778,1986,['63000050-028']
SAU_63000050-028,2024,臺北市,中正區,東門里,1626,3699,1732,1967,['63000050-028']
SAU_63000050-029,2020,臺北市,中正區,文北里,2326,5727,2703,3024,['63000050-029']
SAU_63000050-029,2021,臺北市,中正區,文北里,2269,5440,2575,2865,['63000050-029']
SAU_63000050-029,2022,臺北市,中正區,文北里,2281,5468,2561,2907,['63000050-029']
SAU_63000050-029,2023,臺北市,中正區,文北里,2352,5760,2671,3089,['63000050-029']
SAU_63000050-029,2024,臺北市,中正區,文北里,2439,5893,2745,3148,['63000050-029']
SAU_63000050-030,2020,臺北市,中正區,文祥里,3185,8445,3994,4451,['63000050-030']
SAU_63000050-030,2021,臺北市,中正區,文祥里,3160,8270,3925,4345,['63000050-030']
SAU_63000050-030,2022,臺北市,中正區,文祥里,3121,8117,3875,4242,['63000050-030']
SAU_63000050-030,2023,臺北市,中正區,文祥里,3155,8275,3975,4300,['63000050-030']
SAU_63000050-030,2024,臺北市,中正區,文祥里,3144,8179,3914,4265,['63000050-030']
SAU_63000050-031,2020,臺北市,中正區,三愛里,3582,8953,4114,4839,['63000050-031']
SAU_63000050-031,2021,臺北市,中正區,三愛里,3525,8706,3991,4715,['63000050-031']
SAU_63000050-031,2022,臺北市,中正區,三愛里,3514,8627,3956,4671,['63000050-031']
SAU_63000050-031,2023,臺北市,中正區,三愛里,3568,8822,4023,4799,['63000050-031']
SAU_63000050-031,2024,臺北市,中正區,三愛里,3607,8820,4050,4770,['63000050-031']
SAU_63000060-001,2020,臺北市,大同區,玉泉里,1248,2944,1441,1503,['63000060-001']
SAU_63000060-001,2021,臺北市,大同區,玉泉里,1237,2852,1402,1450,['63000060-001']
SAU_63000060-001,2022,臺北市,大同區,玉泉里,1210,2743,1341,1402,['63000060-001']
SAU_63000060-001,2023,臺北市,大同區,玉泉里,1222,2799,1367,1432,['63000060-001']
SAU_63000060-001,2024,臺北市,大同區,玉泉里,1298,2836,1372,1464,['63000060-001']
SAU_63000060-002,2020,臺北市,大同區,建明里,1504,3271,1559,1712,['63000060-002']
SAU_63000060-002,2021,臺北市,大同區,建明里,1472,3138,1477,1661,['63000060-002']
SAU_63000060-002,2022,臺北市,大同區,建明里,1479,3089,1448,1641,['63000060-002']
SAU_63000060-002,2023,臺北市,大同區,建明里,1562,3209,1510,1699,['63000060-002']
SAU_63000060-002,2024,臺北市,大同區,建明里,1632,3274,1524,1750,['63000060-002']
SAU_63000060-003,2020,臺北市,大同區,建功里,2067,4767,2263,2504,['63000060-003']
SAU_63000060-003,2021,臺北市,大同區,建功里,2072,4635,2205,2430,['63000060-003']
SAU_63000060-003,2022,臺北市,大同區,建功里,2090,4570,2165,2405,['63000060-003']
SAU_63000060-003,2023,臺北市,大同區,建功里,2102,4613,2170,2443,['63000060-003']
SAU_63000060-003,2024,臺北市,大同區,建功里,2127,4649,2203,2446,['63000060-003']
SAU_63000060-004,2020,臺北市,大同區,建泰里,1629,3799,1820,1979,['63000060-004']
SAU_63000060-004,2021,臺北市,大同區,建泰里,1556,3633,1737,1896,['63000060-004']
SAU_63000060-004,2022,臺北市,大同區,建泰里,1556,3540,1696,1844,['63000060-004']
SAU_63000060-004,2023,臺北市,大同區,建泰里,1593,3610,1724,1886,['63000060-004']
SAU_63000060-004,2024,臺北市,大同區,建泰里,1627,3611,1706,1905,['63000060-004']
SAU_63000060-005,2020,臺北市,大同區,永樂里,2199,5165,2575,2590,['63000060-005']
SAU_63000060-005,2021,臺北市,大同區,永樂里,2255,5063,2525,2538,['63000060-005']
SAU_63000060-005,2022,臺北市,大同區,永樂里,2243,4964,2484,2480,['63000060-005']
SAU_63000060-005,2023,臺北市,大同區,永樂里,2224,4977,2466,2511,['63000060-005']
SAU_63000060-005,2024,臺北市,大同區,永樂里,2260,4903,2414,2489,['63000060-005']
SAU_63000060-006,2020,臺北市,大同區,朝陽里,2009,4419,2099,2320,['63000060-006']
SAU_63000060-006,2021,臺北市,大同區,朝陽里,1993,4244,2026,2218,['63000060-006']
SAU_63000060-006,2022,臺北市,大同區,朝陽里,1979,4133,1946,2187,['63000060-006']
SAU_63000060-006,2023,臺北市,大同區,朝陽里,2043,4280,1999,2281,['63000060-006']
SAU_63000060-006,2024,臺北市,大同區,朝陽里,2058,4276,1999,2277,['63000060-006']
SAU_63000060-007,2020,臺北市,大同區,星明里,2637,6246,2957,3289,['63000060-007']
SAU_63000060-007,2021,臺北市,大同區,星明里,2577,6014,2834,3180,['63000060-007']
SAU_63000060-007,2022,臺北市,大同區,星明里,2558,5865,2756,3109,['63000060-007']
SAU_63000060-007,2023,臺北市,大同區,星明里,2570,5879,2744,3135,['63000060-007']
SAU_63000060-007,2024,臺北市,大同區,星明里,2591,5824,2690,3134,['63000060-007']
SAU_63000060-008,2020,臺北市,大同區,光能里,2059,5258,2542,2716,['63000060-008']
SAU_63000060-008,2021,臺北市,大同區,光能里,2043,5090,2449,2641,['63000060-008']
SAU_63000060-008,2022,臺北市,大同區,光能里,2046,5034,2421,2613,['63000060-008']
SAU_63000060-008,2023,臺北市,大同區,光能里,2146,5131,2438,2693,['63000060-008']
SAU_63000060-008,2024,臺北市,大同區,光能里,2170,5083,2419,2664,['63000060-008']
SAU_63000060-009,2020,臺北市,大同區,大有里,1868,4751,2315,2436,['63000060-009']
SAU_63000060-009,2021,臺北市,大同區,大有里,1828,4473,2171,2302,['63000060-009']
SAU_63000060-009,2022,臺北市,大同區,大有里,1812,4381,2116,2265,['63000060-009']
SAU_63000060-009,2023,臺北市,大同區,大有里,1848,4419,2144,2275,['63000060-009']
SAU_63000060-009,2024,臺北市,大同區,大有里,1863,4363,2086,2277,['63000060-009']
SAU_63000060-010,2020,臺北市,大同區,延平里,1908,4200,2013,2187,['63000060-010']
SAU_63000060-010,2021,臺北市,大同區,延平里,1871,3978,1902,2076,['63000060-010']
SAU_63000060-010,2022,臺北市,大同區,延平里,1867,3847,1819,2028,['63000060-010']
SAU_63000060-010,2023,臺北市,大同區,延平里,1871,3820,1806,2014,['63000060-010']
SAU_63000060-010,2024,臺北市,大同區,延平里,1863,3701,1747,1954,['63000060-010']
SAU_63000060-011,2020,臺北市,大同區,雙連里,3856,9638,4637,5001,['63000060-011']
SAU_63000060-011,2021,臺北市,大同區,雙連里,3827,9377,4494,4883,['63000060-011']
SAU_63000060-011,2022,臺北市,大同區,雙連里,3744,9072,4328,4744,['63000060-011']
SAU_63000060-011,2023,臺北市,大同區,雙連里,3815,9155,4366,4789,['63000060-011']
SAU_63000060-011,2024,臺北市,大同區,雙連里,3862,9112,4332,4780,['63000060-011']
SAU_63000060-012,2020,臺北市,大同區,南芳里,1715,4137,1916,2221,['63000060-012']
SAU_63000060-012,2021,臺北市,大同區,南芳里,1725,4022,1849,2173,['63000060-012']
SAU_63000060-012,2022,臺北市,大同區,南芳里,1758,3998,1829,2169,['63000060-012']
SAU_63000060-012,2023,臺北市,大同區,南芳里,1829,4143,1898,2245,['63000060-012']
SAU_63000060-012,2024,臺北市,大同區,南芳里,1888,4193,1901,2292,['63000060-012']
SAU_63000060-013,2020,臺北市,大同區,民權里,2585,6632,3156,3476,['63000060-013']
SAU_63000060-013,2021,臺北市,大同區,民權里,2567,6475,3087,3388,['63000060-013']
SAU_63000060-013,2022,臺北市,大同區,民權里,2747,6642,3143,3499,['63000060-013']
SAU_63000060-013,2023,臺北市,大同區,民權里,2794,6735,3158,3577,['63000060-013']
SAU_63000060-013,2024,臺北市,大同區,民權里,2782,6676,3106,3570,['63000060-013']
SAU_63000060-014,2020,臺北市,大同區,景星里,1146,2673,1337,1336,['63000060-014']
SAU_63000060-014,2021,臺北市,大同區,景星里,1102,2530,1262,1268,['63000060-014']
SAU_63000060-014,2022,臺北市,大同區,景星里,1083,2421,1194,1227,['63000060-014']
SAU_63000060-014,2023,臺北市,大同區,景星里,1083,2357,1157,1200,['63000060-014']
SAU_63000060-014,2024,臺北市,大同區,景星里,1083,2335,1140,1195,['63000060-014']
SAU_63000060-015,2020,臺北市,大同區,隆和里,1399,3417,1644,1773,['63000060-015']
SAU_63000060-015,2021,臺北市,大同區,隆和里,1543,3571,1720,1851,['63000060-015']
SAU_63000060-015,2022,臺北市,大同區,隆和里,1576,3618,1742,1876,['63000060-015']
SAU_63000060-015,2023,臺北市,大同區,隆和里,1633,3714,1786,1928,['63000060-015']
SAU_63000060-015,2024,臺北市,大同區,隆和里,1670,3726,1827,1899,['63000060-015']
SAU_63000060-016,2020,臺北市,大同區,蓬萊里,2131,4978,2369,2609,['63000060-016']
SAU_63000060-016,2021,臺北市,大同區,蓬萊里,2140,4865,2294,2571,['63000060-016']
SAU_63000060-016,2022,臺北市,大同區,蓬萊里,2120,4777,2259,2518,['63000060-016']
SAU_63000060-016,2023,臺北市,大同區,蓬萊里,2169,4874,2300,2574,['63000060-016']
SAU_63000060-016,2024,臺北市,大同區,蓬萊里,2258,4867,2294,2573,['63000060-016']
SAU_63000060-017,2020,臺北市,大同區,國順里,1054,2664,1375,1289,['63000060-017']
SAU_63000060-017,2021,臺北市,大同區,國順里,1083,2690,1378,1312,['63000060-017']
SAU_63000060-017,2022,臺北市,大同區,國順里,1158,2802,1416,1386,['63000060-017']
SAU_63000060-017,2023,臺北市,大同區,國順里,1245,2934,1478,1456,['63000060-017']
SAU_63000060-017,2024,臺北市,大同區,國順里,1273,2956,1485,1471,['63000060-017']
SAU_63000060-018,2020,臺北市,大同區,國慶里,1954,4673,2200,2473,['63000060-018']
SAU_63000060-018,2021,臺北市,大同區,國慶里,1959,4645,2204,2441,['63000060-018']
SAU_63000060-018,2022,臺北市,大同區,國慶里,1945,4538,2162,2376,['63000060-018']
SAU_63000060-018,2023,臺北市,大同區,國慶里,1953,4562,2147,2415,['63000060-018']
SAU_63000060-018,2024,臺北市,大同區,國慶里,1974,4516,2123,2393,['63000060-018']
SAU_63000060-019,2020,臺北市,大同區,揚雅里,2444,4483,2451,2032,['63000060-019']
SAU_63000060-019,2021,臺北市,大同區,揚雅里,2422,4382,2388,1994,['63000060-019']
SAU_63000060-019,2022,臺北市,大同區,揚雅里,2373,4251,2309,1942,['63000060-019']
SAU_63000060-019,2023,臺北市,大同區,揚雅里,2348,4156,2246,1910,['63000060-019']
SAU_63000060-019,2024,臺北市,大同區,揚雅里,2370,4125,2231,1894,['63000060-019']
SAU_63000060-020,2020,臺北市,大同區,斯文里,2057,4723,2303,2420,['63000060-020']
SAU_63000060-020,2021,臺北市,大同區,斯文里,2022,4520,2211,2309,['63000060-020']
SAU_63000060-020,2022,臺北市,大同區,斯文里,2169,4671,2277,2394,['63000060-020']
SAU_63000060-020,2023,臺北市,大同區,斯文里,2246,4766,2300,2466,['63000060-020']
SAU_63000060-020,2024,臺北市,大同區,斯文里,2272,4745,2276,2469,['63000060-020']
SAU_63000060-021,2020,臺北市,大同區,鄰江里,2653,6523,3236,3287,['63000060-021']
SAU_63000060-021,2021,臺北市,大同區,鄰江里,2607,6342,3147,3195,['63000060-021']
SAU_63000060-021,2022,臺北市,大同區,鄰江里,2594,6224,3065,3159,['63000060-021']
SAU_63000060-021,2023,臺北市,大同區,鄰江里,2570,6134,2995,3139,['63000060-021']
SAU_63000060-021,2024,臺北市,大同區,鄰江里,2536,5960,2891,3069,['63000060-021']
SAU_63000060-022,2020,臺北市,大同區,至聖里,3397,7903,3766,4137,['63000060-022']
SAU_63000060-022,2021,臺北市,大同區,至聖里,3385,7600,3635,3965,['63000060-022']
SAU_63000060-022,2022,臺北市,大同區,至聖里,3381,7443,3543,3900,['63000060-022']
SAU_63000060-022,2023,臺北市,大同區,至聖里,3394,7408,3511,3897,['63000060-022']
SAU_63000060-022,2024,臺北市,大同區,至聖里,3439,7408,3494,3914,['63000060-022']
SAU_63000060-024,2020,臺北市,大同區,老師里,2314,5844,2904,2940,['63000060-024']
SAU_63000060-024,2021,臺北市,大同區,老師里,2294,5667,2814,2853,['63000060-024']
SAU_63000060-024,2022,臺北市,大同區,老師里,2268,5440,2720,2720,['63000060-024']
SAU_63000060-024,2023,臺北市,大同區,老師里,2270,5446,2710,2736,['63000060-024']
SAU_63000060-024,2024,臺北市,大同區,老師里,2240,5243,2597,2646,['63000060-024']
SAU_63000060-025,2020,臺北市,大同區,重慶里,2645,6756,3204,3552,['63000060-025']
SAU_63000060-025,2021,臺北市,大同區,重慶里,2637,6582,3122,3460,['63000060-025']
SAU_63000060-025,2022,臺北市,大同區,重慶里,2632,6435,3027,3408,['63000060-025']
