COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,й╩дёи╥,дс╢q,дHдf▒Kл╫,з▀╛iдё,з▀еодё,з▀ж╤дё,ж╤д╞л№╝╞,╕ъо╞о╔╢б
65000,╖sе_ел,65000020,дTнл░╧,65000020-094,║╓╢йи╜,93.91,2.69,31994.82,30.79,20.61,10.18,49.41,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-095,дн▒`и╜,97.35,3.04,7263.08,30.93,18.53,12.41,66.98,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-096,дн║╓и╜,93.2,2.54,23328.94,29.32,17.88,11.44,63.98,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-097,дпй╛и╜,98.09,2.72,62882.59,29.47,16.79,12.68,75.51,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-098,╖O║╓и╜,104.88,2.55,67341.49,30.59,13.41,17.18,128.05,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-099,╖Oе═и╜,97.75,2.76,52682.34,31.66,13.39,18.26,136.4,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-100,╖O┤fи╜,99.74,2.79,68744.51,29.07,14.4,14.67,101.91,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-101,╖O╖Rи╜,97.46,2.7,63225.2,27.45,12.82,14.63,114.1,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-102,╖Oд╞и╜,94.08,2.9,52842.8,29.32,17.9,11.42,63.78,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-103,╖Oпзи╜,100.72,2.86,50984.56,31.13,16.89,14.24,84.29,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-104,дн╡╪и╜,94.21,2.66,23016.74,29.1,18.41,10.69,58.06,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-105,┤I╢Qи╜,92.71,2.37,8452.99,25.65,16.91,8.73,51.64,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-106,┤I╡╪и╜,104.9,2.61,83416.38,31.8,18.93,12.86,67.95,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-107,┤I║╓и╜,92.72,2.91,35583.75,29.33,17.19,12.13,70.57,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-108,║╤╡╪и╜,91.53,2.26,24306.78,26.22,17.66,8.56,48.45,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-109,днижи╜,110.33,2.49,2628.06,27.67,11.01,16.66,151.27,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-110,│╒╖Rи╜,94.41,3.01,66661.23,24.64,14.04,10.61,75.54,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-111,║╓╝wи╜,88.62,2.49,39711.29,31.36,18.28,13.09,71.6,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-112,е├жNи╜,94.31,2.66,43891.68,31.86,20.36,11.5,56.49,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-113,е├╡oи╜,100.13,2.88,22911.08,25.64,17.43,8.21,47.08,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-114,е├╢╢и╜,94.01,2.99,84665.01,28.53,19.19,9.35,48.71,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-115,е├┬╫и╜,94.85,3.01,65971.93,31.57,23.74,7.84,33.01,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-116,е▀╝wи╜,96.67,2.79,31852.26,30.59,16.13,14.46,89.66,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-117,║╓╝╓и╜,99.27,2.67,55136.06,33.43,19.57,13.86,70.81,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-118,дп╡╪и╜,97.3,2.65,41865.52,26.13,15.2,10.93,71.93,"103Y12M"
65000,╖sе_ел,65000020,дTнл░╧,65000020-119,дн╢╢и╜,100.52,2.93,48607.43,29.79,17.99,11.8,65.58,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-001,ддньи╜,96.68,2.47,3688.01,25.54,14.45,11.09,76.73,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-002,енкeи╜,94.24,2.53,23703.31,27.84,17.82,10.02,56.24,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-003,лHйMи╜,101.58,2.82,65870.15,32.62,17.22,15.4,89.45,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-004,дпйMи╜,98.97,2.93,36539.15,28.85,15.99,12.86,80.45,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-005,дде┐и╜,97.15,2.73,70545.69,29.51,15.36,14.15,92.14,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-006,л╪йMи╜,97.32,2.7,41480.68,37.,16.08,20.92,130.13,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-007,│sйMи╜,84.84,2.01,12098.67,29.85,12.85,17.,132.24,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-008,│sл░и╜,93.36,2.6,49379.83,35.23,16.42,18.8,114.49,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-009,дOжци╜,91.88,2.62,52455.23,29.28,17.59,11.69,66.48,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-010,кD╝dи╜,96.79,2.57,23835.77,34.01,15.67,18.35,117.08,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-011,║sйMи╜,94.82,2.41,29802.15,32.33,16.34,15.99,97.83,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-012,╝qм№и╜,96.31,2.65,43264.24,30.96,13.91,17.05,122.61,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-013,║╓пuи╜,98.13,2.53,57337.48,27.54,13.42,14.12,105.26,"103Y12M"
65000,╖sе_ел,65000030,ддйM░╧,65000030-014,║╓╡╜и╜,91.66,2.41,46988.72,26.49,10.48,16.01,152.78,"103Y12M"
