COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,O_CNT,O_M_CNT,O_F_CNT,O1_CNT,O1_M_CNT,O1_F_CNT,O2_CNT,O2_M_CNT,O2_F_CNT,NON_O_CNT,INFO_TIME
"68000","桃園市","68000060","大園區","68000060-010","三石里",143,70,73,94,43,51,49,27,22,3225,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-011","?林里",284,132,152,183,88,95,101,44,57,7552,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-012","竹圍里",8,3,5,6,3,3,2,0,2,1071,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-013","海口里",29,15,14,24,13,11,5,2,3,1130,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-014","沙崙里",41,17,24,33,15,18,8,2,6,1543,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-015","後厝里",9,4,5,8,3,5,1,1,0,921,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-016","圳頭里",91,37,54,52,23,29,39,14,25,2343,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-017","內海里",98,45,53,62,23,39,36,22,14,2557,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-018","北港里",239,118,121,164,83,81,75,35,40,3435,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-019","南港里",714,374,340,539,276,263,175,98,77,9167,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-020","青峰里",165,91,74,145,81,64,20,10,10,5942,"113Y12M"
"68000","桃園市","68000060","大園區","68000060-021","青山里",71,30,41,48,21,27,23,9,14,5430,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-001","楓樹里",170,93,77,122,65,57,48,28,20,4506,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-002","龜山里",288,131,157,191,89,102,97,42,55,7446,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-003","兔坑里",756,384,372,619,316,303,137,68,69,4495,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-004","大同里",288,149,139,202,109,93,86,40,46,6962,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-005","山福里",202,94,108,135,69,66,67,25,42,3486,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-006","山頂里",222,106,116,158,79,79,64,27,37,5949,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-007","陸光里",198,95,103,119,63,56,79,32,47,3878,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-008","精忠里",299,141,158,188,95,93,111,46,65,6252,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-009","公西里",31,15,16,15,9,6,16,6,10,1425,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-010","樂善里",575,261,314,403,182,221,172,79,93,18340,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-011","南上里",61,24,37,41,15,26,20,9,11,2165,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-012","大坑里",115,54,61,96,47,49,19,7,12,2113,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-013","中興里",214,105,109,151,76,75,63,29,34,5261,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-014","山德里",171,83,88,133,65,68,38,18,20,5216,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-015","新路里",197,93,104,148,74,74,49,19,30,5650,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-016","嶺頂里",228,112,116,179,88,91,49,24,25,4269,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-017","龍壽里",130,61,69,100,47,53,30,14,16,1788,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-018","舊路里",38,15,23,29,11,18,9,4,5,3050,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-019","大崗里",334,176,158,268,143,125,66,33,33,4770,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-020","文化里",263,130,133,186,97,89,77,33,44,9948,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-021","南美里",93,38,55,73,33,40,20,5,15,2788,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-022","幸福里",890,449,441,636,337,299,254,112,142,5232,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-023","福源里",191,91,100,154,75,79,37,16,21,2032,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-024","龍華里",157,67,90,101,46,55,56,21,35,3740,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-025","迴龍里",260,123,137,165,79,86,95,44,51,6649,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-026","新嶺里",404,198,206,292,144,148,112,54,58,4037,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-027","大湖里",256,114,142,164,79,85,92,35,57,6836,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-028","大華里",461,214,247,349,177,172,112,37,75,10868,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-029","長庚里",244,85,159,127,46,81,117,39,78,6841,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-030","新興里",265,152,113,183,110,73,82,42,40,3743,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-031","文青里",215,108,107,127,68,59,88,40,48,11611,"113Y12M"
"68000","桃園市","68000070","龜山區","68000070-032","楓福里",116,58,58,80,43,37,36,15,21,4217,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-001","興仁里",313,173,140,209,114,95,104,59,45,5410,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-002","福興里",324,156,168,216,113,103,108,43,65,6085,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-003","瑞豐里",479,241,238,310,161,149,169,80,89,7181,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-004","瑞發里",223,113,110,150,69,81,73,44,29,3411,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-005","瑞德里",450,212,238,327,157,170,123,55,68,3606,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-006","瑞祥里",335,168,167,235,123,112,100,45,55,3355,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-007","廣興里",110,58,52,58,32,26,52,26,26,3513,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-008","廣隆里",141,64,77,84,36,48,57,28,29,5291,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-009","竹園里",194,106,88,131,76,55,63,30,33,3894,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-010","霄裡里",157,75,82,89,44,45,68,31,37,2476,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-011","茄苳里",85,38,47,56,24,32,29,14,15,2898,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-012","高明里",152,76,76,100,50,50,52,26,26,4227,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-013","白鷺里",142,72,70,96,52,44,46,20,26,3251,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-014","大湳里",167,74,93,113,52,61,54,22,32,4574,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-015","大安里",141,57,84,106,45,61,35,12,23,3992,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-016","大興里",149,63,86,76,32,44,73,31,42,5175,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-017","大和里",366,160,206,220,93,127,146,67,79,9219,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-018","大同里",50,20,30,36,15,21,14,5,9,1702,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-019","大成里",72,32,40,34,18,16,38,14,24,3675,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-020","大義里",114,45,69,69,29,40,45,16,29,4274,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-021","大忠里",123,59,64,71,35,36,52,24,28,2125,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-022","大福里",156,70,86,89,44,45,67,26,41,6207,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-023","大勇里",152,81,71,88,49,39,64,32,32,5071,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-024","大信里",373,190,183,260,138,122,113,52,61,3618,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-025","大華里",166,77,89,101,52,49,65,25,40,2868,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-026","大仁里",79,39,40,59,31,28,20,8,12,4778,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-027","大智里",112,49,63,54,23,31,58,26,32,5049,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-028","瑞泰里",297,151,146,212,114,98,85,37,48,4505,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-029","大昌里",131,62,69,73,35,38,58,27,31,3171,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-030","大正里",158,67,91,100,46,54,58,21,37,5500,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-031","大強里",85,40,45,73,35,38,12,5,7,3661,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-032","大發里",94,38,56,45,21,24,49,17,32,2350,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-033","大明里",129,64,65,83,41,42,46,23,23,4133,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-034","大竹里",88,40,48,64,31,33,24,9,15,1717,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-035","大慶里",58,27,31,28,14,14,30,13,17,1551,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-036","大千里",101,37,64,56,21,35,45,16,29,2597,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-037","大榮里",91,48,43,43,24,19,48,24,24,2113,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-038","茄明里",201,86,115,145,71,74,56,15,41,5884,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-039","高城里",78,39,39,56,29,27,22,10,12,3709,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-040","瑞興里",146,68,78,97,46,51,49,22,27,3291,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-041","大愛里",75,30,45,47,21,26,28,9,19,3067,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-042","大宏里",85,37,48,55,24,31,30,13,17,6160,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-043","大漢里",251,106,145,153,64,89,98,42,56,4556,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-044","廣德里",72,30,42,42,18,24,30,12,18,2910,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-045","龍友里",134,59,75,74,29,45,60,30,30,2372,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-046","陸光里",200,81,119,86,34,52,114,47,67,5012,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-047","永豐里",97,47,50,56,28,28,41,19,22,3451,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-048","大順里",222,108,114,171,88,83,51,20,31,2689,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-049","福元里",224,94,130,143,57,86,81,37,44,5078,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-050","福德里",209,100,109,127,63,64,82,37,45,3483,"113Y12M"
"68000","桃園市","68000080","八德區","68000080-051","興中里",547,263,284,340,161,179,207,102,105,5707,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-001","黃唐里",261,130,131,102,54,48,159,76,83,5460,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-002","中山里",210,109,101,112,63,49,98,46,52,8086,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-003","烏林里",198,100,98,68,30,38,130,70,60,5496,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-004","高平里",65,30,35,32,14,18,33,16,17,3489,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-006","凌雲里",214,105,109,104,57,47,110,48,62,4234,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-007","八德里",233,119,114,108,54,54,125,65,60,4750,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-008","三水里",4,2,2,3,2,1,1,0,1,716,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-009","上林里",169,83,86,86,42,44,83,41,42,5256,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-010","中正里",150,72,78,78,37,41,72,35,37,7248,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-011","龍潭里",31,11,20,18,9,9,13,2,11,2073,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-012","高原里",164,81,83,84,48,36,80,33,47,4696,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-013","九龍里",254,127,127,116,68,48,138,59,79,4261,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-014","中興里",339,171,168,158,81,77,181,90,91,4581,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-015","佳安里",108,57,51,44,25,19,64,32,32,4084,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-016","三和里",10,4,6,10,4,6,0,0,0,890,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-017","三坑里",37,13,24,17,5,12,20,8,12,1748,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-018","大平里",80,36,44,39,17,22,41,19,22,3279,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-019","三林里",88,45,43,32,12,20,56,33,23,3549,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-020","永興里",198,94,104,55,24,31,143,70,73,2972,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-021","烏樹林里",115,59,56,52,30,22,63,29,34,3088,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-022","百年里",143,56,87,69,28,41,74,28,46,5101,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-023","龍祥里",273,135,138,189,95,94,84,40,44,3856,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-024","聖德里",244,109,135,141,70,71,103,39,64,3232,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-025","龍星里",74,32,42,27,10,17,47,22,25,5165,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-026","上華里",144,73,71,44,21,23,100,52,48,3862,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-027","武漢里",102,45,57,61,28,33,41,17,24,1615,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-028","東興里",369,180,189,112,59,53,257,121,136,4343,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-029","北興里",306,140,166,104,52,52,202,88,114,2387,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-030","建林里",118,62,56,44,25,19,74,37,37,4147,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-031","富林里",161,83,78,63,36,27,98,47,51,3729,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-032","祥和里",208,91,117,121,58,63,87,33,54,2025,"113Y12M"
"68000","桃園市","68000090","龍潭區","68000090-033","渴望里",16,4,12,13,4,9,3,0,3,2766,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-001","雙連里",229,114,115,130,66,64,99,48,51,5333,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-002","高雙里",75,33,42,34,17,17,41,16,25,5266,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-003","復旦里",101,51,50,55,28,27,46,23,23,6855,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-004","廣興里",84,33,51,54,21,33,30,12,18,6411,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-005","義民里",175,85,90,104,48,56,71,37,34,6286,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-006","宋屋里",223,92,131,174,75,99,49,17,32,4928,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-007","新勢里",77,30,47,44,18,26,33,12,21,4452,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-008","新富里",266,149,117,140,78,62,126,71,55,7887,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-009","北勢里",24,8,16,11,2,9,13,6,7,2860,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-010","北興里",114,50,64,57,30,27,57,20,37,4340,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-011","北貴里",68,32,36,38,19,19,30,13,17,4754,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-012","平鎮里",102,46,56,37,15,22,65,31,34,5083,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-013","南勢里",218,106,112,119,59,60,99,47,52,6816,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-014","莊敬里",320,145,175,138,60,78,182,85,97,5509,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-015","山峰里",128,47,81,42,17,25,86,30,56,2407,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-016","湧光里",302,146,156,113,52,61,189,94,95,5650,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-017","龍恩里",147,78,69,90,51,39,57,27,30,3233,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-018","東社里",215,107,108,122,59,63,93,48,45,3531,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-019","龍興里",153,70,83,52,31,21,101,39,62,2727,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-020","貿易里",85,37,48,35,13,22,50,24,26,2395,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-021","忠貞里",28,10,18,16,7,9,12,3,9,1842,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-022","中正里",96,50,46,64,36,28,32,14,18,1987,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-023","建安里",163,72,91,94,44,50,69,28,41,4798,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-024","東勢里",532,260,272,393,200,193,139,60,79,6000,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-025","東安里",256,117,139,139,67,72,117,50,67,3016,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-026","新安里",493,243,250,251,125,126,242,118,124,4730,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-027","鎮興里",94,50,44,65,35,30,29,15,14,3415,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-028","義興里",132,62,70,66,29,37,66,33,33,8443,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-029","湧豐里",124,60,64,31,15,16,93,45,48,2149,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-030","湧安里",285,139,146,161,77,84,124,62,62,5418,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-031","廣達里",71,37,34,38,19,19,33,18,15,4753,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-032","福林里",100,50,50,54,32,22,46,18,28,3938,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-033","金星里",393,196,197,229,116,113,164,80,84,8617,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-034","廣仁里",174,73,101,95,48,47,79,25,54,4694,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-035","新貴里",66,30,36,33,17,16,33,13,20,3544,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-036","北富里",102,41,61,70,26,44,32,15,17,4282,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-037","新榮里",131,67,64,85,43,42,46,24,22,6063,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-038","華安里",613,292,321,385,187,198,228,105,123,4491,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-039","金陵里",26,15,11,16,9,7,10,6,4,3476,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-040","北安里",14,7,7,8,5,3,6,2,4,2081,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-041","北華里",39,12,27,23,7,16,16,5,11,4648,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-042","復興里",60,22,38,33,13,20,27,9,18,6148,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-043","平興里",183,82,101,129,59,70,54,23,31,6759,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-044","新英里",119,55,64,44,19,25,75,36,39,4626,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-045","平安里",109,50,59,61,30,31,48,20,28,6527,"113Y12M"
"68000","桃園市","68000100","平鎮區","68000100-046","平南里",299,143,156,155,78,77,144,65,79,8413,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-001","新屋里",56,24,32,30,16,14,26,8,18,3394,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-002","新生里",76,42,34,54,31,23,22,11,11,4948,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-003","後湖里",28,12,16,19,11,8,9,1,8,1759,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-004","清華里",199,90,109,125,62,63,74,28,46,4807,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-005","頭洲里",88,42,46,61,29,32,27,13,14,5722,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-006","埔頂里",42,21,21,30,14,16,12,7,5,2885,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-007","九斗里",19,12,7,15,11,4,4,1,3,2513,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-008","社子里",9,4,5,5,2,3,4,2,2,1466,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-009","東明里",59,32,27,31,23,8,28,9,19,1627,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-010","石磊里",60,31,29,36,22,14,24,9,15,2762,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-011","下埔里",25,13,12,11,6,5,14,7,7,727,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-012","下田里",78,36,42,56,27,29,22,9,13,1913,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-013","石牌里",12,7,5,8,4,4,4,3,1,941,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-014","赤欄里",61,33,28,45,27,18,16,6,10,1424,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-015","永興里",23,9,14,18,7,11,5,2,3,1110,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-016","永安里",42,21,21,32,17,15,10,4,6,2359,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-017","笨港里",9,1,8,2,0,2,7,1,6,1097,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-018","深圳里",3,0,3,3,0,3,0,0,0,665,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-019","蚵間里",29,15,14,23,12,11,6,3,3,992,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-020","?榔里",12,7,5,6,4,2,6,3,3,1136,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-021","後庄里",10,2,8,10,2,8,0,0,0,1146,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-022","大坡里",36,13,23,27,9,18,9,4,5,1490,"113Y12M"
"68000","桃園市","68000110","新屋區","68000110-023","望間里",10,5,5,4,2,2,6,3,3,1520,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-001","觀音里",107,54,53,60,35,25,47,19,28,3383,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-002","白玉里",31,11,20,10,3,7,21,8,13,968,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-003","廣興里",54,28,26,30,14,16,24,14,10,1477,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-004","大潭里",87,39,48,47,24,23,40,15,25,2603,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-005","武威里",22,11,11,17,8,9,5,3,2,1120,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-006","保生里",24,8,16,12,3,9,12,5,7,2438,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-007","三和里",20,10,10,9,5,4,11,5,6,917,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-008","新興里",28,10,18,13,4,9,15,6,9,857,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-009","坑尾里",113,46,67,58,26,32,55,20,35,2187,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-010","金湖里",146,71,75,69,32,37,77,39,38,3042,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-011","藍埔里",80,43,37,56,36,20,24,7,17,3031,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-012","大同里",151,79,72,111,62,49,40,17,23,3673,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-013","大堀里",47,21,26,24,9,15,23,12,11,1827,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-014","崙坪里",110,46,64,72,31,41,38,15,23,5337,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-015","富源里",206,104,102,124,64,60,82,40,42,4964,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-016","上大里",49,27,22,36,19,17,13,8,5,3005,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-017","新坡里",95,42,53,63,31,32,32,11,21,3623,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-018","廣福里",56,29,27,37,18,19,19,11,8,3134,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-019","塔腳里",27,15,12,14,7,7,13,8,5,1121,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-020","保障里",78,42,36,41,22,19,37,20,17,2414,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-021","草漯里",344,180,164,208,115,93,136,65,71,5191,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-022","樹林里",661,329,332,377,190,187,284,139,145,6046,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-023","富林里",162,77,85,74,37,37,88,40,48,2542,"113Y12M"
"68000","桃園市","68000120","觀音區","68000120-024","草新里",403,202,201,266,137,129,137,65,72,7873,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-001","三民里",1001,512,489,47,19,28,954,493,461,1623,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-002","澤仁里",1097,539,558,48,22,26,1049,517,532,704,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-003","義盛里",922,466,456,28,9,19,894,457,437,69,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-004","霞雲里",805,429,376,28,11,17,777,418,359,105,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-005","長興里",686,384,302,10,5,5,676,379,297,123,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-006","三光里",903,476,427,24,12,12,879,464,415,64,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-007","奎輝里",957,508,449,17,8,9,940,500,440,64,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-008","華陵里",1163,624,539,38,12,26,1125,612,513,445,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-009","羅浮里",1036,520,516,22,10,12,1014,510,504,394,"113Y12M"
"68000","桃園市","68000130","復興區","68000130-010","高義里",1025,544,481,20,10,10,1005,534,471,75,"113Y12M"
"66000","臺中市","66000010","中區","66000010-001","繼光里",11,6,5,1,1,0,10,5,5,1731,"113Y12M"
"66000","臺中市","66000010","中區","66000010-002","大墩里",20,9,11,10,4,6,10,5,5,2490,"113Y12M"
"66000","臺中市","66000010","中區","66000010-003","綠川里",6,4,2,6,4,2,0,0,0,1903,"113Y12M"
"66000","臺中市","66000010","中區","66000010-004","公園里",10,2,8,6,1,5,4,1,3,1776,"113Y12M"
"66000","臺中市","66000010","中區","66000010-005","光復里",27,11,16,12,5,7,15,6,9,2263,"113Y12M"
"66000","臺中市","66000010","中區","66000010-006","柳川里",47,20,27,7,2,5,40,18,22,2343,"113Y12M"
"66000","臺中市","66000010","中區","66000010-007","大誠里",21,7,14,7,2,5,14,5,9,2898,"113Y12M"
"66000","臺中市","66000010","中區","66000010-008","中華里",24,12,12,12,6,6,12,6,6,2334,"113Y12M"
"66000","臺中市","66000020","東區","66000020-001","新庄里",40,22,18,22,11,11,18,11,7,3556,"113Y12M"
"66000","臺中市","66000020","東區","66000020-002","振興里",27,13,14,15,8,7,12,5,7,3278,"113Y12M"
