COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,O_CNT,O_M_CNT,O_F_CNT,O1_CNT,O1_M_CNT,O1_F_CNT,O2_CNT,O2_M_CNT,O2_F_CNT,NON_O_CNT,INFO_TIME
65000,新北市,65000230,八里區,65000230-006,舊城里,248,119,129,189,88,101,59,31,28,7375,"109Y12M"
65000,新北市,65000230,八里區,65000230-007,訊塘里,223,113,110,149,78,71,74,35,39,4679,"109Y12M"
65000,新北市,65000230,八里區,65000230-008,荖阡里,40,22,18,27,13,14,13,9,4,1914,"109Y12M"
65000,新北市,65000230,八里區,65000230-009,長坑里,19,10,9,18,9,9,1,1,0,1797,"109Y12M"
65000,新北市,65000230,八里區,65000230-010,下罟里,39,18,21,17,9,8,22,9,13,1758,"109Y12M"
65000,新北市,65000240,平溪區,65000240-001,薯榔里,1,0,1,0,0,0,1,0,1,394,"109Y12M"
65000,新北市,65000240,平溪區,65000240-002,菁桐里,2,0,2,2,0,2,0,0,0,240,"109Y12M"
65000,新北市,65000240,平溪區,65000240-003,白石里,5,1,4,5,1,4,0,0,0,249,"109Y12M"
65000,新北市,65000240,平溪區,65000240-004,石底里,1,0,1,1,0,1,0,0,0,459,"109Y12M"
65000,新北市,65000240,平溪區,65000240-005,平溪里,2,2,0,2,2,0,0,0,0,279,"109Y12M"
65000,新北市,65000240,平溪區,65000240-006,嶺腳里,1,0,1,1,0,1,0,0,0,638,"109Y12M"
65000,新北市,65000240,平溪區,65000240-007,東勢里,1,0,1,1,0,1,0,0,0,435,"109Y12M"
65000,新北市,65000240,平溪區,65000240-008,望古里,0,0,0,0,0,0,0,0,0,154,"109Y12M"
65000,新北市,65000240,平溪區,65000240-009,南山里,1,0,1,1,0,1,0,0,0,355,"109Y12M"
65000,新北市,65000240,平溪區,65000240-010,平湖里,0,0,0,0,0,0,0,0,0,171,"109Y12M"
65000,新北市,65000240,平溪區,65000240-011,十分里,7,1,6,3,0,3,4,1,3,869,"109Y12M"
65000,新北市,65000240,平溪區,65000240-012,新寮里,1,0,1,1,0,1,0,0,0,159,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-001,雙溪里,0,0,0,0,0,0,0,0,0,490,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-002,共和里,2,0,2,2,0,2,0,0,0,391,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-003,新基里,0,0,0,0,0,0,0,0,0,817,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-004,魚行里,5,2,3,5,2,3,0,0,0,745,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-005,三港里,0,0,0,0,0,0,0,0,0,377,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-006,牡丹里,10,4,6,10,4,6,0,0,0,1600,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-007,三貂里,4,1,3,4,1,3,0,0,0,337,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-008,平林里,3,1,2,0,0,0,3,1,2,980,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-009,上林里,0,0,0,0,0,0,0,0,0,661,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-010,外柑里,1,0,1,1,0,1,0,0,0,407,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-011,長源里,1,0,1,1,0,1,0,0,0,377,"109Y12M"
65000,新北市,65000250,雙溪區,65000250-012,泰平里,1,0,1,1,0,1,0,0,0,1259,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-001,貢寮里,10,4,6,3,1,2,7,3,4,893,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-002,吉林里,7,3,4,0,0,0,7,3,4,483,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-003,雙玉里,0,0,0,0,0,0,0,0,0,691,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-004,龍崗里,6,3,3,2,0,2,4,3,1,427,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-005,龍門里,3,2,1,3,2,1,0,0,0,697,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-006,福隆里,9,2,7,6,1,5,3,1,2,1755,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-007,仁里里,17,6,11,11,5,6,6,1,5,1860,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-008,真理里,12,1,11,5,1,4,7,0,7,2177,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-009,福連里,8,4,4,6,3,3,2,1,1,912,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-010,美豐里,2,1,1,2,1,1,0,0,0,766,"109Y12M"
65000,新北市,65000260,貢寮區,65000260-011,和美里,16,8,8,11,5,6,5,3,2,1031,"109Y12M"
65000,新北市,65000270,金山區,65000270-001,和平里,4,1,3,2,0,2,2,1,1,501,"109Y12M"
65000,新北市,65000270,金山區,65000270-002,大同里,6,3,3,6,3,3,0,0,0,791,"109Y12M"
65000,新北市,65000270,金山區,65000270-003,豐漁里,6,2,4,3,1,2,3,1,2,560,"109Y12M"
65000,新北市,65000270,金山區,65000270-004,磺港里,10,2,8,7,1,6,3,1,2,1925,"109Y12M"
65000,新北市,65000270,金山區,65000270-005,美田里,33,14,19,9,3,6,24,11,13,4410,"109Y12M"
65000,新北市,65000270,金山區,65000270-006,五湖里,5,2,3,5,2,3,0,0,0,1891,"109Y12M"
65000,新北市,65000270,金山區,65000270-007,重和里,2,0,2,0,0,0,2,0,2,1279,"109Y12M"
65000,新北市,65000270,金山區,65000270-008,兩湖里,0,0,0,0,0,0,0,0,0,418,"109Y12M"
65000,新北市,65000270,金山區,65000270-009,六股里,1,0,1,1,0,1,0,0,0,714,"109Y12M"
65000,新北市,65000270,金山區,65000270-010,三界里,3,1,2,3,1,2,0,0,0,681,"109Y12M"
65000,新北市,65000270,金山區,65000270-011,清泉里,3,1,2,3,1,2,0,0,0,899,"109Y12M"
65000,新北市,65000270,金山區,65000270-012,萬壽里,3,0,3,0,0,0,3,0,3,507,"109Y12M"
65000,新北市,65000270,金山區,65000270-013,西湖里,1,0,1,1,0,1,0,0,0,182,"109Y12M"
65000,新北市,65000270,金山區,65000270-014,永興里,1,0,1,1,0,1,0,0,0,625,"109Y12M"
65000,新北市,65000270,金山區,65000270-015,金美里,49,20,29,34,11,23,15,9,6,5617,"109Y12M"
65000,新北市,65000280,萬里區,65000280-001,萬里里,31,17,14,23,14,9,8,3,5,4935,"109Y12M"
65000,新北市,65000280,萬里區,65000280-002,龜吼里,11,6,5,11,6,5,0,0,0,2840,"109Y12M"
65000,新北市,65000280,萬里區,65000280-003,野柳里,20,7,13,19,7,12,1,0,1,3583,"109Y12M"
65000,新北市,65000280,萬里區,65000280-004,大鵬里,20,5,15,12,4,8,8,1,7,3032,"109Y12M"
65000,新北市,65000280,萬里區,65000280-005,磺潭里,4,1,3,4,1,3,0,0,0,655,"109Y12M"
65000,新北市,65000280,萬里區,65000280-006,雙興里,1,0,1,0,0,0,1,0,1,1076,"109Y12M"
65000,新北市,65000280,萬里區,65000280-007,溪底里,3,1,2,2,1,1,1,0,1,703,"109Y12M"
65000,新北市,65000280,萬里區,65000280-008,崁嚤里,3,1,2,0,0,0,3,1,2,449,"109Y12M"
65000,新北市,65000280,萬里區,65000280-009,中幅里,8,3,5,7,3,4,1,0,1,1268,"109Y12M"
65000,新北市,65000280,萬里區,65000280-010,北基里,198,98,100,166,85,81,32,13,19,2870,"109Y12M"
65000,新北市,65000290,烏來區,65000290-001,烏來里,1226,592,634,67,31,36,1159,561,598,1639,"109Y12M"
65000,新北市,65000290,烏來區,65000290-002,忠治里,777,384,393,59,24,35,718,360,358,1109,"109Y12M"
65000,新北市,65000290,烏來區,65000290-003,福山里,664,328,336,23,8,15,641,320,321,156,"109Y12M"
65000,新北市,65000290,烏來區,65000290-004,信賢里,267,126,141,14,6,8,253,120,133,335,"109Y12M"
65000,新北市,65000290,烏來區,65000290-005,孝義里,1,0,1,1,0,1,0,0,0,242,"109Y12M"
63000,臺北市,63000010,松山區,63000010-002,莊敬里,48,20,28,15,7,8,33,13,20,5236,"109Y12M"
63000,臺北市,63000010,松山區,63000010-003,東榮里,17,5,12,8,1,7,9,4,5,8079,"109Y12M"
63000,臺北市,63000010,松山區,63000010-004,三民里,35,12,23,21,8,13,14,4,10,6846,"109Y12M"
63000,臺北市,63000010,松山區,63000010-005,新益里,24,9,15,8,4,4,16,5,11,4578,"109Y12M"
63000,臺北市,63000010,松山區,63000010-006,富錦里,24,12,12,11,5,6,13,7,6,5204,"109Y12M"
63000,臺北市,63000010,松山區,63000010-007,新東里,12,6,6,2,1,1,10,5,5,5000,"109Y12M"
63000,臺北市,63000010,松山區,63000010-008,富泰里,20,8,12,11,4,7,9,4,5,4632,"109Y12M"
63000,臺北市,63000010,松山區,63000010-009,介壽里,13,4,9,7,3,4,6,1,5,4643,"109Y12M"
63000,臺北市,63000010,松山區,63000010-010,精忠里,19,7,12,13,4,9,6,3,3,4587,"109Y12M"
63000,臺北市,63000010,松山區,63000010-011,東光里,15,7,8,8,3,5,7,4,3,6925,"109Y12M"
63000,臺北市,63000010,松山區,63000010-012,龍田里,26,13,13,13,8,5,13,5,8,11088,"109Y12M"
63000,臺北市,63000010,松山區,63000010-013,東昌里,11,5,6,11,5,6,0,0,0,2815,"109Y12M"
63000,臺北市,63000010,松山區,63000010-014,東勢里,24,8,16,14,3,11,10,5,5,4376,"109Y12M"
63000,臺北市,63000010,松山區,63000010-015,中華里,31,10,21,18,6,12,13,4,9,6700,"109Y12M"
63000,臺北市,63000010,松山區,63000010-016,民有里,20,7,13,6,2,4,14,5,9,8682,"109Y12M"
63000,臺北市,63000010,松山區,63000010-017,民福里,12,4,8,8,2,6,4,2,2,6129,"109Y12M"
63000,臺北市,63000010,松山區,63000010-018,慈祐里,75,35,40,62,30,32,13,5,8,8000,"109Y12M"
63000,臺北市,63000010,松山區,63000010-019,安平里,48,22,26,20,10,10,28,12,16,8305,"109Y12M"
63000,臺北市,63000010,松山區,63000010-020,鵬程里,94,43,51,60,27,33,34,16,18,5344,"109Y12M"
63000,臺北市,63000010,松山區,63000010-021,自強里,60,21,39,32,9,23,28,12,16,9325,"109Y12M"
63000,臺北市,63000010,松山區,63000010-022,吉祥里,20,3,17,14,2,12,6,1,5,8166,"109Y12M"
63000,臺北市,63000010,松山區,63000010-024,新聚里,28,8,20,16,5,11,12,3,9,7895,"109Y12M"
63000,臺北市,63000010,松山區,63000010-025,復盛里,62,24,38,37,15,22,25,9,16,6157,"109Y12M"
63000,臺北市,63000010,松山區,63000010-026,中正里,40,18,22,15,8,7,25,10,15,10358,"109Y12M"
63000,臺北市,63000010,松山區,63000010-027,中崙里,17,9,8,13,6,7,4,3,1,4413,"109Y12M"
63000,臺北市,63000010,松山區,63000010-028,美仁里,17,6,11,15,5,10,2,1,1,3720,"109Y12M"
63000,臺北市,63000010,松山區,63000010-029,吉仁里,11,7,4,2,1,1,9,6,3,4144,"109Y12M"
63000,臺北市,63000010,松山區,63000010-030,敦化里,16,6,10,4,1,3,12,5,7,7184,"109Y12M"
63000,臺北市,63000010,松山區,63000010-031,復源里,24,11,13,17,6,11,7,5,2,3387,"109Y12M"
63000,臺北市,63000010,松山區,63000010-032,復建里,9,3,6,4,2,2,5,1,4,4760,"109Y12M"
63000,臺北市,63000010,松山區,63000010-033,復勢里,39,23,16,32,19,13,7,4,3,6398,"109Y12M"
63000,臺北市,63000010,松山區,63000010-034,福成里,21,9,12,3,2,1,18,7,11,2654,"109Y12M"
63000,臺北市,63000010,松山區,63000010-035,松基里,5,1,4,1,0,1,4,1,3,3649,"109Y12M"
63000,臺北市,63000020,信義區,63000020-001,西村里,21,7,14,8,2,6,13,5,8,5768,"109Y12M"
63000,臺北市,63000020,信義區,63000020-002,正和里,10,1,9,4,1,3,6,0,6,4626,"109Y12M"
63000,臺北市,63000020,信義區,63000020-003,興隆里,37,11,26,15,6,9,22,5,17,2609,"109Y12M"
63000,臺北市,63000020,信義區,63000020-004,中興里,15,1,14,7,1,6,8,0,8,3405,"109Y12M"
63000,臺北市,63000020,信義區,63000020-005,新仁里,13,6,7,10,5,5,3,1,2,3310,"109Y12M"
63000,臺北市,63000020,信義區,63000020-006,興雅里,17,5,12,9,3,6,8,2,6,5589,"109Y12M"
63000,臺北市,63000020,信義區,63000020-007,敦厚里,7,3,4,3,2,1,4,1,3,5186,"109Y12M"
63000,臺北市,63000020,信義區,63000020-008,廣居里,37,10,27,14,5,9,23,5,18,7883,"109Y12M"
63000,臺北市,63000020,信義區,63000020-009,安康里,42,16,26,26,11,15,16,5,11,10853,"109Y12M"
63000,臺北市,63000020,信義區,63000020-010,六藝里,11,4,7,5,3,2,6,1,5,3778,"109Y12M"
63000,臺北市,63000020,信義區,63000020-011,雅祥里,38,19,19,30,15,15,8,4,4,4988,"109Y12M"
63000,臺北市,63000020,信義區,63000020-012,五常里,12,3,9,9,2,7,3,1,2,3588,"109Y12M"
63000,臺北市,63000020,信義區,63000020-013,五全里,20,7,13,16,5,11,4,2,2,4714,"109Y12M"
63000,臺北市,63000020,信義區,63000020-014,永吉里,12,4,8,5,2,3,7,2,5,3936,"109Y12M"
63000,臺北市,63000020,信義區,63000020-015,長春里,32,15,17,16,7,9,16,8,8,4173,"109Y12M"
63000,臺北市,63000020,信義區,63000020-016,四育里,29,13,16,23,10,13,6,3,3,5470,"109Y12M"
63000,臺北市,63000020,信義區,63000020-017,四維里,21,5,16,20,5,15,1,0,1,5171,"109Y12M"
63000,臺北市,63000020,信義區,63000020-018,永春里,24,9,15,11,5,6,13,4,9,4908,"109Y12M"
63000,臺北市,63000020,信義區,63000020-019,富台里,16,6,10,4,2,2,12,4,8,4433,"109Y12M"
63000,臺北市,63000020,信義區,63000020-020,國業里,26,11,15,8,3,5,18,8,10,7803,"109Y12M"
63000,臺北市,63000020,信義區,63000020-021,松隆里,13,5,8,5,3,2,8,2,6,2200,"109Y12M"
63000,臺北市,63000020,信義區,63000020-022,松友里,30,12,18,14,6,8,16,6,10,6891,"109Y12M"
63000,臺北市,63000020,信義區,63000020-023,松光里,25,3,22,12,1,11,13,2,11,4800,"109Y12M"
63000,臺北市,63000020,信義區,63000020-024,中坡里,22,9,13,13,5,8,9,4,5,4337,"109Y12M"
63000,臺北市,63000020,信義區,63000020-025,中行里,60,27,33,44,22,22,16,5,11,7746,"109Y12M"
63000,臺北市,63000020,信義區,63000020-026,大道里,23,7,16,22,7,15,1,0,1,5979,"109Y12M"
63000,臺北市,63000020,信義區,63000020-027,大仁里,15,7,8,12,5,7,3,2,1,3956,"109Y12M"
63000,臺北市,63000020,信義區,63000020-028,景新里,34,13,21,17,5,12,17,8,9,5166,"109Y12M"
63000,臺北市,63000020,信義區,63000020-029,惠安里,57,22,35,28,8,20,29,14,15,6459,"109Y12M"
63000,臺北市,63000020,信義區,63000020-030,三張里,55,30,25,27,16,11,28,14,14,8812,"109Y12M"
63000,臺北市,63000020,信義區,63000020-031,三犁里,10,4,6,5,2,3,5,2,3,5231,"109Y12M"
63000,臺北市,63000020,信義區,63000020-032,六合里,89,42,47,27,12,15,62,30,32,6592,"109Y12M"
63000,臺北市,63000020,信義區,63000020-033,泰和里,58,25,33,38,14,24,20,11,9,7605,"109Y12M"
63000,臺北市,63000020,信義區,63000020-034,景聯里,14,4,10,8,1,7,6,3,3,4568,"109Y12M"
63000,臺北市,63000020,信義區,63000020-035,景勤里,14,4,10,10,3,7,4,1,3,3876,"109Y12M"
63000,臺北市,63000020,信義區,63000020-036,雙和里,30,14,16,20,9,11,10,5,5,7056,"109Y12M"
63000,臺北市,63000020,信義區,63000020-037,嘉興里,13,5,8,7,3,4,6,2,4,3070,"109Y12M"
63000,臺北市,63000020,信義區,63000020-038,黎順里,14,8,6,9,6,3,5,2,3,3980,"109Y12M"
63000,臺北市,63000020,信義區,63000020-039,黎平里,31,10,21,16,4,12,15,6,9,6914,"109Y12M"
63000,臺北市,63000020,信義區,63000020-040,黎忠里,40,19,21,23,11,12,17,8,9,4743,"109Y12M"
63000,臺北市,63000020,信義區,63000020-041,黎安里,30,17,13,19,13,6,11,4,7,1951,"109Y12M"
63000,臺北市,63000030,大安區,63000030-001,德安里,20,8,12,4,2,2,16,6,10,5716,"109Y12M"
63000,臺北市,63000030,大安區,63000030-002,仁慈里,29,17,12,20,14,6,9,3,6,5805,"109Y12M"
63000,臺北市,63000030,大安區,63000030-003,和安里,21,15,6,15,11,4,6,4,2,7104,"109Y12M"
63000,臺北市,63000030,大安區,63000030-004,民炤里,12,6,6,7,3,4,5,3,2,8362,"109Y12M"
63000,臺北市,63000030,大安區,63000030-005,仁愛里,15,7,8,5,4,1,10,3,7,5163,"109Y12M"
63000,臺北市,63000030,大安區,63000030-006,義村里,11,4,7,10,4,6,1,0,1,5420,"109Y12M"
63000,臺北市,63000030,大安區,63000030-007,民輝里,59,17,42,38,10,28,21,7,14,6647,"109Y12M"
63000,臺北市,63000030,大安區,63000030-008,昌隆里,4,1,3,1,0,1,3,1,2,3089,"109Y12M"
63000,臺北市,63000030,大安區,63000030-009,誠安里,19,8,11,7,2,5,12,6,6,3977,"109Y12M"
63000,臺北市,63000030,大安區,63000030-010,光武里,51,23,28,25,9,16,26,14,12,7373,"109Y12M"
63000,臺北市,63000030,大安區,63000030-011,龍坡里,16,7,9,3,1,2,13,6,7,6007,"109Y12M"
63000,臺北市,63000030,大安區,63000030-012,龍泉里,27,20,7,11,6,5,16,14,2,5329,"109Y12M"
63000,臺北市,63000030,大安區,63000030-013,古風里,22,17,5,15,13,2,7,4,3,4293,"109Y12M"
63000,臺北市,63000030,大安區,63000030-014,古莊里,30,12,18,24,11,13,6,1,5,7599,"109Y12M"
63000,臺北市,63000030,大安區,63000030-015,龍安里,20,6,14,15,4,11,5,2,3,8450,"109Y12M"
63000,臺北市,63000030,大安區,63000030-016,錦安里,12,6,6,6,5,1,6,1,5,6478,"109Y12M"
63000,臺北市,63000030,大安區,63000030-017,福住里,16,8,8,2,2,0,14,6,8,6817,"109Y12M"
63000,臺北市,63000030,大安區,63000030-018,永康里,11,3,8,7,2,5,4,1,3,3994,"109Y12M"
63000,臺北市,63000030,大安區,63000030-019,光明里,5,1,4,4,1,3,1,0,1,4129,"109Y12M"
63000,臺北市,63000030,大安區,63000030-020,錦泰里,4,1,3,1,0,1,3,1,2,4082,"109Y12M"
63000,臺北市,63000030,大安區,63000030-021,錦華里,39,17,22,24,12,12,15,5,10,6224,"109Y12M"
63000,臺北市,63000030,大安區,63000030-022,龍圖里,20,7,13,9,4,5,11,3,8,6804,"109Y12M"
63000,臺北市,63000030,大安區,63000030-023,新龍里,19,9,10,11,5,6,8,4,4,7114,"109Y12M"
63000,臺北市,63000030,大安區,63000030-026,龍陣里,12,5,7,6,4,2,6,1,5,3499,"109Y12M"
63000,臺北市,63000030,大安區,63000030-027,龍雲里,12,5,7,4,2,2,8,3,5,4724,"109Y12M"
63000,臺北市,63000030,大安區,63000030-028,龍生里,31,13,18,12,6,6,19,7,12,7024,"109Y12M"
63000,臺北市,63000030,大安區,63000030-029,住安里,16,6,10,7,3,4,9,3,6,4998,"109Y12M"
63000,臺北市,63000030,大安區,63000030-030,義安里,14,9,5,10,7,3,4,2,2,5289,"109Y12M"
63000,臺北市,63000030,大安區,63000030-031,通化里,32,14,18,14,5,9,18,9,9,6187,"109Y12M"
63000,臺北市,63000030,大安區,63000030-032,通安里,26,8,18,19,4,15,7,4,3,5389,"109Y12M"
63000,臺北市,63000030,大安區,63000030-033,臨江里,27,10,17,18,9,9,9,1,8,4095,"109Y12M"
63000,臺北市,63000030,大安區,63000030-034,法治里,18,2,16,10,2,8,8,0,8,4423,"109Y12M"
63000,臺北市,63000030,大安區,63000030-035,全安里,16,6,10,4,1,3,12,5,7,4395,"109Y12M"
63000,臺北市,63000030,大安區,63000030-036,群賢里,22,6,16,14,5,9,8,1,7,5757,"109Y12M"
63000,臺北市,63000030,大安區,63000030-037,群英里,40,19,21,28,15,13,12,4,8,6802,"109Y12M"
63000,臺北市,63000030,大安區,63000030-038,虎嘯里,6,3,3,0,0,0,6,3,3,3802,"109Y12M"
63000,臺北市,63000030,大安區,63000030-039,臥龍里,17,7,10,13,6,7,4,1,3,2357,"109Y12M"
63000,臺北市,63000030,大安區,63000030-040,龍淵里,36,16,20,14,8,6,22,8,14,10158,"109Y12M"
63000,臺北市,63000030,大安區,63000030-041,龍門里,12,3,9,4,0,4,8,3,5,4628,"109Y12M"
63000,臺北市,63000030,大安區,63000030-043,大學里,34,16,18,15,9,6,19,7,12,8689,"109Y12M"
63000,臺北市,63000030,大安區,63000030-044,芳和里,32,17,15,24,14,10,8,3,5,5755,"109Y12M"
63000,臺北市,63000030,大安區,63000030-046,黎元里,37,17,20,24,13,11,13,4,9,5525,"109Y12M"
63000,臺北市,63000030,大安區,63000030-047,黎孝里,32,12,20,13,5,8,19,7,12,7646,"109Y12M"
63000,臺北市,63000030,大安區,63000030-048,黎和里,49,20,29,16,3,13,33,17,16,4472,"109Y12M"
63000,臺北市,63000030,大安區,63000030-049,建安里,13,6,7,10,5,5,3,1,2,4899,"109Y12M"
63000,臺北市,63000030,大安區,63000030-050,建倫里,11,5,6,3,2,1,8,3,5,6296,"109Y12M"
63000,臺北市,63000030,大安區,63000030-051,敦安里,7,3,4,5,2,3,2,1,1,6506,"109Y12M"
63000,臺北市,63000030,大安區,63000030-052,正聲里,24,10,14,10,5,5,14,5,9,4726,"109Y12M"
63000,臺北市,63000030,大安區,63000030-053,敦煌里,16,3,13,8,0,8,8,3,5,6417,"109Y12M"
63000,臺北市,63000030,大安區,63000030-054,華聲里,4,2,2,4,2,2,0,0,0,4283,"109Y12M"
63000,臺北市,63000030,大安區,63000030-055,車層里,16,5,11,11,3,8,5,2,3,6342,"109Y12M"
63000,臺北市,63000030,大安區,63000030-056,光信里,16,4,12,5,1,4,11,3,8,7799,"109Y12M"
63000,臺北市,63000030,大安區,63000030-057,學府里,33,12,21,17,7,10,16,5,11,2643,"109Y12M"
63000,臺北市,63000040,中山區,63000040-001,正守里,35,13,22,16,7,9,19,6,13,3236,"109Y12M"
63000,臺北市,63000040,中山區,63000040-002,正義里,67,23,44,33,13,20,34,10,24,5184,"109Y12M"
63000,臺北市,63000040,中山區,63000040-003,正得里,16,2,14,11,1,10,5,1,4,3624,"109Y12M"
63000,臺北市,63000040,中山區,63000040-004,民安里,8,4,4,2,1,1,6,3,3,4496,"109Y12M"
63000,臺北市,63000040,中山區,63000040-005,康樂里,22,7,15,19,7,12,3,0,3,2588,"109Y12M"
63000,臺北市,63000040,中山區,63000040-006,中山里,63,15,48,36,10,26,27,5,22,6689,"109Y12M"
63000,臺北市,63000040,中山區,63000040-007,聚盛里,73,32,41,43,22,21,30,10,20,4083,"109Y12M"
63000,臺北市,63000040,中山區,63000040-008,集英里,54,23,31,36,14,22,18,9,9,7189,"109Y12M"
63000,臺北市,63000040,中山區,63000040-009,聚葉里,59,28,31,33,17,16,26,11,15,3928,"109Y12M"
63000,臺北市,63000040,中山區,63000040-010,恆安里,34,11,23,11,4,7,23,7,16,5033,"109Y12M"
63000,臺北市,63000040,中山區,63000040-011,晴光里,51,11,40,31,10,21,20,1,19,5455,"109Y12M"
63000,臺北市,63000040,中山區,63000040-012,圓山里,47,23,24,26,15,11,21,8,13,4206,"109Y12M"
63000,臺北市,63000040,中山區,63000040-013,劍潭里,42,15,27,21,5,16,21,10,11,3688,"109Y12M"
63000,臺北市,63000040,中山區,63000040-014,大直里,27,11,16,11,4,7,16,7,9,9282,"109Y12M"
63000,臺北市,63000040,中山區,63000040-015,成功里,21,11,10,8,5,3,13,6,7,6941,"109Y12M"
63000,臺北市,63000040,中山區,63000040-016,永安里,50,19,31,25,11,14,25,8,17,9607,"109Y12M"
63000,臺北市,63000040,中山區,63000040-017,大佳里,20,10,10,8,4,4,12,6,6,1067,"109Y12M"
63000,臺北市,63000040,中山區,63000040-018,新喜里,28,14,14,13,4,9,15,10,5,5173,"109Y12M"
63000,臺北市,63000040,中山區,63000040-019,新庄里,46,23,23,19,6,13,27,17,10,4870,"109Y12M"
63000,臺北市,63000040,中山區,63000040-020,新福里,43,14,29,33,13,20,10,1,9,5169,"109Y12M"
63000,臺北市,63000040,中山區,63000040-021,松江里,36,16,20,31,15,16,5,1,4,6462,"109Y12M"
63000,臺北市,63000040,中山區,63000040-022,新生里,57,20,37,33,14,19,24,6,18,4715,"109Y12M"
63000,臺北市,63000040,中山區,63000040-023,中庄里,27,10,17,9,6,3,18,4,14,4971,"109Y12M"
63000,臺北市,63000040,中山區,63000040-024,行政里,51,24,27,31,15,16,20,9,11,7315,"109Y12M"
63000,臺北市,63000040,中山區,63000040-025,行仁里,34,12,22,19,7,12,15,5,10,8012,"109Y12M"
63000,臺北市,63000040,中山區,63000040-026,行孝里,37,11,26,18,7,11,19,4,15,4191,"109Y12M"
63000,臺北市,63000040,中山區,63000040-027,下埤里,34,15,19,13,5,8,21,10,11,7455,"109Y12M"
63000,臺北市,63000040,中山區,63000040-028,江寧里,34,14,20,10,3,7,24,11,13,6919,"109Y12M"
63000,臺北市,63000040,中山區,63000040-029,江山里,43,22,21,28,16,12,15,6,9,7497,"109Y12M"
63000,臺北市,63000040,中山區,63000040-030,中吉里,31,12,19,14,3,11,17,9,8,5775,"109Y12M"
63000,臺北市,63000040,中山區,63000040-031,中原里,35,12,23,15,7,8,20,5,15,5142,"109Y12M"
63000,臺北市,63000040,中山區,63000040-032,興亞里,15,7,8,6,4,2,9,3,6,5440,"109Y12M"
63000,臺北市,63000040,中山區,63000040-033,中央里,14,6,8,10,5,5,4,1,3,3709,"109Y12M"
63000,臺北市,63000040,中山區,63000040-034,朱馥里,36,12,24,26,8,18,10,4,6,5923,"109Y12M"
63000,臺北市,63000040,中山區,63000040-035,龍洲里,32,16,16,25,13,12,7,3,4,4927,"109Y12M"
63000,臺北市,63000040,中山區,63000040-036,朱園里,10,5,5,3,2,1,7,3,4,4617,"109Y12M"
63000,臺北市,63000040,中山區,63000040-037,埤頭里,8,3,5,3,2,1,5,1,4,3264,"109Y12M"
63000,臺北市,63000040,中山區,63000040-038,朱崙里,5,1,4,3,0,3,2,1,1,2939,"109Y12M"
63000,臺北市,63000040,中山區,63000040-039,力行里,20,13,7,14,10,4,6,3,3,6161,"109Y12M"
63000,臺北市,63000040,中山區,63000040-040,復華里,8,3,5,5,2,3,3,1,2,4758,"109Y12M"
63000,臺北市,63000040,中山區,63000040-041,金泰里,44,17,27,21,7,14,23,10,13,8089,"109Y12M"
63000,臺北市,63000040,中山區,63000040-042,北安里,22,11,11,18,8,10,4,3,1,2648,"109Y12M"
63000,臺北市,63000050,中正區,63000050-001,水源里,9,3,6,8,3,5,1,0,1,3030,"109Y12M"
63000,臺北市,63000050,中正區,63000050-002,富水里,22,8,14,16,7,9,6,1,5,2592,"109Y12M"
63000,臺北市,63000050,中正區,63000050-003,文盛里,9,5,4,8,4,4,1,1,0,2600,"109Y12M"
63000,臺北市,63000050,中正區,63000050-004,林興里,47,19,28,37,16,21,10,3,7,4732,"109Y12M"
63000,臺北市,63000050,中正區,63000050-005,河堤里,14,3,11,7,1,6,7,2,5,4473,"109Y12M"
63000,臺北市,63000050,中正區,63000050-006,頂東里,18,9,9,6,3,3,12,6,6,5939,"109Y12M"
63000,臺北市,63000050,中正區,63000050-007,網溪里,26,13,13,21,10,11,5,3,2,5669,"109Y12M"
63000,臺北市,63000050,中正區,63000050-008,板溪里,14,4,10,4,1,3,10,3,7,3175,"109Y12M"
63000,臺北市,63000050,中正區,63000050-009,螢圃里,30,14,16,16,9,7,14,5,9,5498,"109Y12M"
63000,臺北市,63000050,中正區,63000050-010,螢雪里,33,15,18,21,11,10,12,4,8,4228,"109Y12M"
